time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma,mean_kinetic_energy_MeV
1.61249999999999996e-09,-4.52272255027114941e-08,4.92086550796609539e-08,1.92425939051307116e-01,1.13322316802875263e-03,1.13413075432913248e-03,1.09813047843138273e-03,-3.14151971127827483e-07,3.23671847819874969e-07,9.45999463200793866e-01,7.31945125855979514e-04,7.34443925011912108e-04,8.05351268869237470e-04,1.92421968496364726e-01
1.61625000000000008e-09,-4.54842376548616310e-08,4.94721131693744758e-08,1.93199000688878963e-01,1.13376804876299674e-03,1.13467910034182251e-03,1.09844348406228326e-03,-3.15414665977591136e-07,3.24712886167464330e-07,9.48199461538161703e-01,7.33156900387105150e-04,7.35660268621421182e-04,8.06934336925604749e-04,1.93195015094997535e-01
1.61999999999999999e-09,-4.57420213949144047e-08,4.97361121058946285e-08,1.93973007385621482e-01,1.13431328245489418e-03,1.13522779915757425e-03,1.09875608806856437e-03,-3.16679455611374705e-07,3.25753742294336786e-07,9.50399459968831350e-01,7.34366453858473775e-04,7.36874379831181799e-04,8.08515865068814860e-04,1.93969006764691365e-01
1.62374999999999990e-09,-4.60005692193659834e-08,5.00006510176482260e-08,1.94747956032170072e-01,1.13485886606946819e-03,1.13577684772113159e-03,1.09906828907649769e-03,-3.17946332951767930e-07,3.26794439077680371e-07,9.52599458492918716e-01,7.35573789791532304e-04,7.38086262142033660e-04,8.10095853822645116e-04,1.94743940396325144e-01
1.62750000000000002e-09,-4.62598776636254549e-08,5.02657316998623079e-08,1.95523843529047864e-01,1.13540479658834001e-03,1.13632624299204467e-03,1.09938008575900478e-03,-3.19215307490498349e-07,3.27835007771891909e-07,9.54799457110566241e-01,7.36778911733508676e-04,7.39295919075659493e-04,8.11674303764052724e-04,1.95519812890649930e-01
1.63124999999999992e-09,-4.65199436412987300e-08,5.05313527732360461e-08,1.96300666786681094e-01,1.13595107100608172e-03,1.13687598194471572e-03,1.09969147682150749e-03,-3.20486231553041224e-07,3.28875522276927972e-07,9.56999455821805012e-01,7.37981823072587266e-04,7.40503354186600724e-04,8.13251215588600327e-04,1.96296621158232570e-01
1.63500000000000004e-09,-4.67807641055811925e-08,5.07975113697429863e-08,1.97078422725319724e-01,1.13649768633020684e-03,1.13742606156497380e-03,1.10000246093565086e-03,-3.21758991803338683e-07,3.29916009696470254e-07,9.59199454626737169e-01,7.39182527250805202e-04,7.41708571055011974e-04,8.14826589872761687e-04,1.97074362119502244e-01
1.63874999999999995e-09,-4.70423458025365193e-08,5.10642058254258670e-08,1.97857108275078047e-01,1.13704463957584306e-03,1.13797647884781184e-03,1.10031303683530641e-03,-3.23033620655294179e-07,3.30956308577296359e-07,9.61399453525583203e-01,7.40381027832056238e-04,7.42911573379524811e-04,8.16400427138596957e-04,1.97853032704757070e-01
1.64250000000000007e-09,-4.73046950478702170e-08,5.13314363511162711e-08,1.98636720375825609e-01,1.13759192776885249e-03,1.13852723080166388e-03,1.10062320324142587e-03,-3.24310182820059867e-07,3.31996366286944383e-07,9.63599452518614230e-01,7.41577328386466448e-04,7.44112364765492883e-04,8.17972727991571140e-04,1.98632629854125331e-01
1.64624999999999998e-09,-4.75678001775472728e-08,5.15992053252691620e-08,1.99417255977276248e-01,1.13813954794250412e-03,1.13907831443733074e-03,1.10093295881613282e-03,-3.25588640256909258e-07,3.33036169773478137e-07,9.65799451605971138e-01,7.42771432457833792e-04,7.45310948779847986e-04,8.19543492936736294e-04,1.99413150517488036e-01
1.64999999999999989e-09,-4.78316609741923509e-08,5.18675112555869752e-08,2.00198712038868104e-01,1.13868749715003836e-03,1.13962972678621744e-03,1.10124230233331973e-03,-3.26869000301025861e-07,3.34075711749680053e-07,9.67999450787740523e-01,7.43963343594949197e-04,7.46507328972937636e-04,8.21112722605727785e-04,2.00194591654491133e-01
1.65375000000000000e-09,-4.80962729065137614e-08,5.21363667589049812e-08,2.00981085529875814e-01,1.13923577245187736e-03,1.14018146488645885e-03,1.10155123266061092e-03,-3.28151156277363157e-07,3.35115137549893936e-07,9.70199450063966018e-01,7.45153065402113005e-04,7.47701508767548086e-04,8.22680417745739914e-04,2.00976950234537100e-01
1.65749999999999991e-09,-4.83616321287741890e-08,5.24057630381871703e-08,2.01764373429279331e-01,1.13978437093174173e-03,1.14073352578504148e-03,1.10185974867842195e-03,-3.29435056593879022e-07,3.36154435851951505e-07,9.72399449434766527e-01,7.46340601526483205e-04,7.48893491737484106e-04,8.24246579046046730e-04,2.01760223236809699e-01
1.66125000000000003e-09,-4.86277274983562213e-08,5.26756993031111452e-08,2.02548572725831294e-01,1.14033328968415068e-03,1.14128590655409689e-03,1.10216784918880958e-03,-3.30720621305125847e-07,3.37193658827205599e-07,9.74599448900285381e-01,7.47525955610703710e-04,7.50083281521259884e-04,8.25811207165678680e-04,2.02544407650242675e-01
1.66499999999999994e-09,-4.88945554852288747e-08,5.29461753678836170e-08,2.03333680417945722e-01,1.14088252581814940e-03,1.14183860429040466e-03,1.10247553307493001e-03,-3.32007801819172906e-07,3.38232865266311495e-07,9.76799448460710207e-01,7.48709131299136565e-04,7.51270881801078616e-04,8.27374302913327312e-04,2.03329500473512004e-01
1.66875000000000005e-09,-4.91621225963818357e-08,5.32171882792217241e-08,2.04119693513763634e-01,1.14143207645560070e-03,1.14239161609896414e-03,1.10278279930253395e-03,-3.33296619540064837e-07,3.39272027483985455e-07,9.78999448116204540e-01,7.49890132252189253e-04,7.52456296257090563e-04,8.28935867045350059e-04,2.04115498714996513e-01
1.67249999999999996e-09,-4.94304369685029577e-08,5.34887366224076499e-08,2.04906609031147574e-01,1.14198193872557495e-03,1.14294493909327115e-03,1.10308964686473259e-03,-3.34587164333876369e-07,3.40311019765745100e-07,9.81199447866956675e-01,7.51068962085509593e-04,7.53639528590179940e-04,8.30495900269982907e-04,2.04902399392779377e-01
1.67625000000000008e-09,-4.96995068148815185e-08,5.37608159187758617e-08,2.05694423997653170e-01,1.14253210977048516e-03,1.14349857040522409e-03,1.10339607469467490e-03,-3.35879502677986301e-07,3.41349707966493410e-07,9.83399447713071750e-01,7.52245624429818201e-04,7.54820582513073273e-04,8.32054403249186361e-04,2.05690199534594553e-01
1.67999999999999999e-09,-4.99693396860037266e-08,5.40334223940220853e-08,2.06483135450446387e-01,1.14308258674410959e-03,1.14405250718227275e-03,1.10370208181299976e-03,-3.37173660031282286e-07,3.42388077435554661e-07,9.85599447654673222e-01,7.53420122934372839e-04,7.55999461741343874e-04,8.33611376694053715e-04,2.06478896177847260e-01
1.68374999999999990e-09,-5.02399221039948276e-08,5.43065363017441010e-08,2.07272740436348218e-01,1.14363336681060708e-03,1.14460674656572097e-03,1.10400766713662410e-03,-3.38469530545660082e-07,3.43426193704332042e-07,9.87799447691879662e-01,7.54592461057432794e-04,7.57176170014377714e-04,8.35166821253900855e-04,2.07268486369588834e-01
1.68750000000000001e-09,-5.05112554521019761e-08,5.45801378061268910e-08,2.08063236011939573e-01,1.14418444714077115e-03,1.14516128569144078e-03,1.10431282946442627e-03,-3.39767023201037955e-07,3.44464055993201606e-07,9.89999447824823187e-01,7.55762642234302732e-04,7.58350711027427882e-04,8.36720737577053252e-04,2.08058967166507236e-01
1.69124999999999992e-09,-5.07833291381110393e-08,5.48542211176545212e-08,2.08854619243380141e-01,1.14473582492799464e-03,1.14571612173382459e-03,1.10461756777996910e-03,-3.41066006782656048e-07,3.45501561717128125e-07,9.92199448053619926e-01,7.56930670051755242e-04,7.59523088481015279e-04,8.38273126314854683e-04,2.08850335634902851e-01
1.69500000000000004e-09,-5.10561307578294980e-08,5.51287793769643990e-08,2.09646887206432431e-01,1.14528749736079430e-03,1.14627125185924584e-03,1.10492188106651405e-03,-3.42366494731580241e-07,3.46538670545194316e-07,9.94399448378495476e-01,7.58096548242456194e-04,7.60693305970524094e-04,8.39823988131640814e-04,2.09642588850711742e-01
1.69874999999999995e-09,-5.13296368686955768e-08,5.54038025002368608e-08,2.10440036986503959e-01,1.14583946164736276e-03,1.14682667325729853e-03,1.10522576825246061e-03,-3.43668371490497165e-07,3.47575310998904128e-07,9.96599448799694310e-01,7.59260280413870067e-04,7.61861367157840442e-04,8.41373323641372785e-04,2.10435723899463356e-01
1.70250000000000007e-09,-5.16038329182849248e-08,5.56792905968086133e-08,2.11234065678497257e-01,1.14639171502059272e-03,1.14738238312846685e-03,1.10552922823454287e-03,-3.44971583537031193e-07,3.48611530001628885e-07,9.98799449317630095e-01,7.60421870265117188e-04,7.63027275827036773e-04,8.42921133531667767e-04,2.11229737876310442e-01
1.70624999999999998e-09,-5.18787245054361953e-08,5.59552509660843353e-08,2.12028970386841153e-01,1.14694425472263578e-03,1.14793837869424701e-03,1.10583226001600803e-03,-3.46276088007343297e-07,3.49647465908927895e-07,1.00099944993267220e+00,7.61581321575634717e-04,7.64191035789799945e-04,8.44467418330849349e-04,2.12024627885942007e-01
1.71000000000000009e-09,-5.21543145887982037e-08,5.62316991739834164e-08,2.12824748225524524e-01,1.14749707801014905e-03,1.14849465715893525e-03,1.10613486273403237e-03,-3.47581795080988148e-07,3.50683307827928959e-07,1.00319945064506366e+00,7.62738638126961104e-04,7.65352650775941775e-04,8.46012178835023874e-04,2.12820391042531532e-01
1.71375000000000000e-09,-5.24306008852014757e-08,5.65086441633823048e-08,2.13621396318003559e-01,1.14805018214713035e-03,1.14905121573585832e-03,1.10643703546324502e-03,-3.48888647100867395e-07,3.51719138104282592e-07,1.00539945145503995e+00,7.63893823642288025e-04,7.66512124469223024e-04,8.47555415717708900e-04,2.13617024469763578e-01
1.71749999999999991e-09,-5.27075955654875182e-08,5.67860821484892657e-08,2.14418911797263051e-01,1.14860356440585603e-03,1.14960805168019429e-03,1.10673877713319993e-03,-3.50196677875433024e-07,3.52754975598037527e-07,1.00759945236272563e+00,7.65046881867927769e-04,7.67669460648419920e-04,8.49097129703480316e-04,2.14414525300780950e-01
1.72125000000000003e-09,-5.29853305016094176e-08,5.70639907635314640e-08,2.15217291805855526e-01,1.14915722204380071e-03,1.15016516224237478e-03,1.10704008655773678e-03,-3.51506019718174792e-07,3.53790655522404169e-07,1.00979945336818777e+00,7.66197816580148914e-04,7.68824662974606078e-04,8.50637321524122438e-04,2.15212890678181723e-01
1.72499999999999994e-09,-5.32638006606818430e-08,5.73423887656520230e-08,2.16016533495792223e-01,1.14971115234684053e-03,1.15072254469162890e-03,1.10734096255237944e-03,-3.52816589416597240e-07,3.54826318655931243e-07,1.01199945447155226e+00,7.67346631428042145e-04,7.69977735145835622e-04,8.52175991813230766e-04,2.16012117754047023e-01
1.72875000000000005e-09,-5.35429880975666294e-08,5.76212872818857017e-08,2.16816634028501320e-01,1.15026535258421696e-03,1.15128019631015777e-03,1.10764140403319896e-03,-3.54128417069631386e-07,3.55861992505783739e-07,1.01419945567281222e+00,7.68493330093618430e-04,7.71128680909350544e-04,8.53713141192422855e-04,2.16812203689852934e-01
1.73249999999999996e-09,-5.38228823799205485e-08,5.79007100243591227e-08,2.17617590574734537e-01,1.15081982006031997e-03,1.15183811441529329e-03,1.10794141015470478e-03,-3.55441566875502494e-07,3.56897675352477577e-07,1.01639945697192458e+00,7.69637916378553976e-04,7.72277504053543078e-04,8.55248770359515837e-04,2.17613145656484541e-01
1.73625000000000008e-09,-5.41034653128300304e-08,5.81806598342384787e-08,2.18419400314658424e-01,1.15137455210779106e-03,1.15239629630269872e-03,1.10824097993514835e-03,-3.56755966338375849e-07,3.57933415294764266e-07,1.01859945836898591e+00,7.70780394059257003e-04,7.73424208244530005e-04,8.56782879934585100e-04,2.18414940834285032e-01
1.73999999999999999e-09,-5.43847453712061491e-08,5.84611250726803635e-08,2.19222060437884586e-01,1.15192954606475580e-03,1.15295473927900616e-03,1.10854011243324596e-03,-3.58071567143338458e-07,3.58969135581221544e-07,1.02079945986401532e+00,7.71920767002106625e-04,7.74568797137943545e-04,8.58315470734065888e-04,2.19217586412955967e-01
1.74374999999999990e-09,-5.46667190508634373e-08,5.87421432189665402e-08,2.20025568143395051e-01,1.15248479923562110e-03,1.15351344066337938e-03,1.10883880666198635e-03,-3.59388345140868854e-07,3.60004895933531121e-07,1.02299946145724285e+00,7.73059038836664447e-04,7.75711274460632607e-04,8.59846543466172503e-04,2.20021079591643520e-01
1.74750000000000001e-09,-5.49493830843962296e-08,5.90237732151263939e-08,2.20829920639412813e-01,1.15304030893488194e-03,1.15407239774506921e-03,1.10913706144368223e-03,-3.60706378456913655e-07,3.61040926919300984e-07,1.02519946314897137e+00,7.74195213095507911e-04,7.76851643716518084e-04,8.61376098722042654e-04,2.20825417578870781e-01
1.75124999999999992e-09,-5.52327625106579122e-08,5.93060154871226294e-08,2.21635115143420713e-01,1.15359607254438023e-03,1.15463160786914471e-03,1.10943487588614905e-03,-3.62025708685947942e-07,3.62077326715882612e-07,1.02739946493921419e+00,7.75329293587720598e-04,7.77989908436561091e-04,8.62904137400286844e-04,2.21630597592386347e-01
1.75500000000000004e-09,-5.55168788762720623e-08,5.95888615555659095e-08,2.22441148882297768e-01,1.15415208744772710e-03,1.15519106843730364e-03,1.10973224912046557e-03,-3.63346249754029027e-07,3.63114202988727183e-07,1.02959946682790582e+00,7.76461284044314103e-04,7.79126072284524497e-04,8.64430660420459330e-04,2.22436616859219727e-01
1.75874999999999995e-09,-5.58017398448704905e-08,5.98722993178521255e-08,2.23248019092121275e-01,1.15470835101968029e-03,1.15575077686506174e-03,1.11002918035748264e-03,-3.64667927478145910e-07,3.64151518821913274e-07,1.03179946881496454e+00,7.77591187911367350e-04,7.80260139048615247e-04,8.65955668716965549e-04,2.23243472615687444e-01
1.76250000000000007e-09,-5.60873396159124936e-08,6.01563414508694892e-08,2.24055723018323633e-01,1.15526486066449478e-03,1.15631073058047678e-03,1.11032566882581342e-03,-3.65990704078834862e-07,3.65189296817241148e-07,1.03399947090038791e+00,7.78719008740019866e-04,7.81392112530642250e-04,8.67479163073740919e-04,2.24051162107407359e-01
1.76624999999999998e-09,-5.63736583555128066e-08,6.04410086694516239e-08,2.24864257915638438e-01,1.15582161381798843e-03,1.15687092698966423e-03,1.11062171389071716e-03,-3.67314513925731874e-07,3.66227626223743788e-07,1.03619947308422633e+00,7.79844750245111719e-04,7.82521996409672109e-04,8.69001144303751453e-04,2.24859682589269250e-01
1.76999999999999988e-09,-5.66606957587954727e-08,6.07263012803836987e-08,2.25673621047979139e-01,1.15637860793810329e-03,1.15743136348942476e-03,1.11091731488603012e-03,-3.68639403959795217e-07,3.67266573438541186e-07,1.03839947536647403e+00,7.80968416262952758e-04,7.83649794239063492e-04,8.70521613288186696e-04,2.25669031325374886e-01
1.77375000000000000e-09,-5.69484494884192373e-08,6.10121968754912561e-08,2.26483809688470594e-01,1.15693584049658357e-03,1.15799203753871394e-03,1.11121247122661186e-03,-3.69965327376223408e-07,3.68306126705433519e-07,1.04059947774722139e+00,7.82090010529539739e-04,7.84775509718252016e-04,8.72040570981838124e-04,2.26479205589075833e-01
1.77749999999999991e-09,-5.72369062797083859e-08,6.12986578724187878e-08,2.27294821119476825e-01,1.15749330891326617e-03,1.15855294656134100e-03,1.11150718220575945e-03,-3.71292062864037081e-07,3.69346127669625432e-07,1.04279948022653746e+00,7.83209536637462971e-04,7.85899146504375748e-04,8.73558018258242981e-04,2.27290202662909668e-01
1.78125000000000003e-09,-5.75260480951115534e-08,6.15856481927262535e-08,2.28106652632581064e-01,1.15805101062338499e-03,1.15911408799595638e-03,1.11180144713461551e-03,-3.72619390158241287e-07,3.70386550988370137e-07,1.04499948280445598e+00,7.84326998011424274e-04,7.87020708224847945e-04,8.75073955938611013e-04,2.28102019838572062e-01
1.78499999999999994e-09,-5.78158913306084419e-08,6.18731585265737332e-08,2.28919301528456548e-01,1.15860894310370233e-03,1.15967545932462866e-03,1.11209526531396937e-03,-3.73947514852587172e-07,3.71427448045469144e-07,1.04719948548086728e+00,7.85442398135065951e-04,7.88140198602942251e-04,8.76588384678521110e-04,2.28914654416861485e-01
1.78875000000000005e-09,-5.81064472828534290e-08,6.21611946345230337e-08,2.29732765116896193e-01,1.15916710382409516e-03,1.16023705804237575e-03,1.11238863605935684e-03,-3.75276649641479733e-07,3.72468893650334063e-07,1.04939948825585350e+00,7.86555740716918012e-04,7.89257621293499309e-04,8.78101305306979081e-04,2.29728103707778436e-01
1.79249999999999996e-09,-5.83977268829214717e-08,6.24497462997474487e-08,2.30547040716841845e-01,1.15972549026806065e-03,1.16079888159767810e-03,1.11268155879182696e-03,-3.76606858827228172e-07,3.73510895698396166e-07,1.05159949112960405e+00,7.87667029290865556e-04,7.90372979704648585e-04,8.79612718694721134e-04,2.30542365030475954e-01
1.79625000000000008e-09,-5.86897390038253176e-08,6.27387950022366577e-08,2.31362125656349338e-01,1.16028409998380935e-03,1.16136092746498823e-03,1.11297403298547077e-03,-3.77938194450281413e-07,3.74553395113722017e-07,1.05379949410217688e+00,7.88776267586172117e-04,7.91486277507554253e-04,8.81122625762444708e-04,2.31357435713149928e-01
1.79999999999999999e-09,-5.89824754050310856e-08,6.30283251406246362e-08,2.32178017272555104e-01,1.16084293052958290e-03,1.16192319314348106e-03,1.11326605815720097e-03,-3.79270627991093219e-07,3.75596287055486620e-07,1.05599949717362440e+00,7.89883459349098702e-04,7.92597518362793147e-04,8.82631027409809922e-04,2.32173313093066408e-01
1.80374999999999990e-09,-5.92759186824808107e-08,6.33183460290440676e-08,2.32994712911665874e-01,1.16140197946465440e-03,1.16248567621316293e-03,1.11355763383441100e-03,-3.80604132036232695e-07,3.76639589077884528e-07,1.05819950034402055e+00,7.90988608324366097e-04,7.93706706074640304e-04,8.84137924576203042e-04,2.32989994516548893e-01
1.80750000000000001e-09,-5.95700677458309081e-08,6.36088283394153751e-08,2.33812209928962983e-01,1.16196124436228647e-03,1.16304837423602311e-03,1.11384875948684014e-03,-3.81938696330357857e-07,3.77683198929102007e-07,1.06039950361345081e+00,7.92091718275942606e-04,7.94813844395344561e-04,8.85643318182542899e-04,2.33807477338955572e-01
1.81124999999999992e-09,-5.98649412862876449e-08,6.38997513477730734e-08,2.34630505688687985e-01,1.16252072278947628e-03,1.16361128477643892e-03,1.11413943456685656e-03,-3.83274314968938136e-07,3.78727016454646237e-07,1.06259950698210015e+00,7.93192792904274971e-04,7.95918936946371459e-04,8.87147209065029417e-04,2.34625758924688954e-01
1.81500000000000004e-09,-6.01605317593867933e-08,6.41911089568589119e-08,2.35449597563966079e-01,1.16308041236111654e-03,1.16417440543014716e-03,1.11442965862077370e-03,-3.84610957855052051e-07,3.79770932206427181e-07,1.06479951045007160e+00,7.94291835952844628e-04,7.97021987439386521e-04,8.88649598161241712e-04,2.35444836647111327e-01
1.81874999999999995e-09,-6.04568300818009251e-08,6.44829225887925771e-08,2.36269482936889458e-01,1.16364031069210753e-03,1.16473773380280183e-03,1.11471943112072193e-03,-3.85948607584745927e-07,3.80814855495928489e-07,1.06699951401749171e+00,7.95388851118665409e-04,7.98122999675392338e-04,8.90150486352863290e-04,2.36264707888556580e-01
1.82250000000000007e-09,-6.07538243330695670e-08,6.47751745247273207e-08,2.37090159198535599e-01,1.16420041540690701e-03,1.16530126748237792e-03,1.11500875167588778e-03,-3.87287253103382023e-07,3.81858755905359308e-07,1.06919951768443289e+00,7.96483842073400657e-04,7.99221977398417108e-04,8.91649874579403582e-04,2.37085370040285848e-01
1.82624999999999997e-09,-6.10515134783012047e-08,6.50678682462362183e-08,2.37911623749011786e-01,1.16476072413912576e-03,1.16586500409494431e-03,1.11529761990186997e-03,-3.88626989409338720e-07,3.82902659733913158e-07,1.07139952145101858e+00,7.97576812451350806e-04,8.00318924415361049e-04,8.93147763730937059e-04,2.37906820502503280e-01
1.83000000000000009e-09,-6.13498971191345491e-08,6.53610100490161641e-08,2.38733873997343582e-01,1.16532123452619965e-03,1.16642894127929838e-03,1.11558603539113166e-03,-3.89967825177184670e-07,3.83946657047406730e-07,1.07359952531735958e+00,7.98667765924161634e-04,8.01413844427686689e-04,8.94644154729965489e-04,2.38729056684308327e-01
1.83375000000000000e-09,-6.16489946539450402e-08,6.56546458716042851e-08,2.39556907361344079e-01,1.16588194421440427e-03,1.16699307662841288e-03,1.11587399770765854e-03,-3.91309743817663505e-07,3.84990822391090860e-07,1.07579952928359091e+00,7.99756706170164436e-04,8.02506740920150676e-04,8.96139048482888609e-04,2.39552076003693382e-01
1.83749999999999991e-09,-6.19488200033106844e-08,6.59487731715693566e-08,2.40380721267719422e-01,1.16644285089150565e-03,1.16755740778591403e-03,1.11616150648127734e-03,-3.92652744209170935e-07,3.86035110637737754e-07,1.07799953334976051e+00,8.00843636985188530e-04,8.03597617562302156e-04,8.97632445947265539e-04,2.40375875887474000e-01
1.84125000000000003e-09,-6.22493547852426390e-08,6.62434047284354201e-08,2.41205313151991368e-01,1.16700395224032263e-03,1.16812193242809702e-03,1.11644856134689098e-03,-3.93996752166626552e-07,3.87079530442125508e-07,1.08019953751591791e+00,8.01928562073901023e-04,8.04686478102076578e-04,8.99124348106821424e-04,2.41200453771306611e-01
1.84499999999999994e-09,-6.25505744561417528e-08,6.65385481636795740e-08,2.42030680458471537e-01,1.16756524596318446e-03,1.16868664825842041e-03,1.11673516197285353e-03,-3.95341686769777686e-07,3.88124094772927820e-07,1.08239954178213793e+00,8.03011485167592150e-04,8.05773326331825791e-04,9.00614755906118942e-04,2.42025807099671586e-01
1.84875000000000005e-09,-6.28524524886265838e-08,6.68341844943888392e-08,2.42856820640259818e-01,1.16812672974527377e-03,1.16925155296662914e-03,1.11702130802152923e-03,-3.96687600613464370e-07,3.89168829680371933e-07,1.08459954614861176e+00,8.04092410024279136e-04,8.06858165960907484e-04,9.02103670177467794e-04,2.42851933325884894e-01
1.85249999999999996e-09,-6.31549752326506493e-08,6.71303126785102497e-08,2.43683731159253097e-01,1.16868840131070339e-03,1.16981664422903271e-03,1.11730699917258255e-03,-3.98034558245609315e-07,3.90213752986097973e-07,1.08679955061540712e+00,8.05171340415283994e-04,8.07941000689342092e-04,9.03591091886849830e-04,2.43678829911989692e-01
1.85625000000000008e-09,-6.34581206086584174e-08,6.74269604384851863e-08,2.44511409486146053e-01,1.16925025834573168e-03,1.17038191972007859e-03,1.11759223509665692e-03,-3.99382481210082349e-07,3.91258964891271544e-07,1.08899955518253999e+00,8.06248280007810418e-04,8.09021834152086100e-04,9.05077022090633042e-04,2.44506494328760149e-01
1.85999999999999999e-09,-6.37618782584747703e-08,6.77241426889909099e-08,2.45339853100327465e-01,1.16981229859102636e-03,1.17094737716895176e-03,1.11787701549774521e-03,-4.00731343922784338e-07,3.92304455088160671e-07,1.09119955985006167e+00,8.07323232546583642e-04,8.10100670140367365e-04,9.06561461821555020e-04,2.45334924055710113e-01
1.86374999999999990e-09,-6.40662307851432673e-08,6.80218434800056946e-08,2.46169059489901865e-01,1.17037451980825250e-03,1.17151301432409584e-03,1.11816134011147013e-03,-4.02081099905355693e-07,3.93350188554830779e-07,1.09339956461809318e+00,8.08396201773756303e-04,8.11177512463236074e-04,9.08044412079881498e-04,2.46164116581083448e-01
1.86750000000000001e-09,-6.43711920501869895e-08,6.83200450394501593e-08,2.46999026151685813e-01,1.17093691975999042e-03,1.17207882892378943e-03,1.11844520865163831e-03,-4.03431747161460776e-07,3.94396087440380772e-07,1.09559956948670889e+00,8.09467191447639013e-04,8.12252364896471398e-04,9.09525873870786717e-04,2.46994069401792582e-01
1.87125000000000013e-09,-6.46767870437765278e-08,6.86187349300693359e-08,2.47829750591110926e-01,1.17149949619743741e-03,1.17264481868810150e-03,1.11872862084795620e-03,-4.04783252638600579e-07,3.95441882933673562e-07,1.09779957445578535e+00,8.10536205286194883e-04,8.13325231059233863e-04,9.11005848192689041e-04,2.47824780023334107e-01
1.87499999999999983e-09,-6.49830452201953448e-08,6.89178777534534215e-08,2.48661230322239440e-01,1.17206224689988267e-03,1.17321098134656201e-03,1.11901157644131899e-03,-4.06135675219686773e-07,3.96487472631704268e-07,1.09999957952531946e+00,8.11603246993880360e-04,8.14396114551349201e-04,9.12484336067568495e-04,2.48656245959888555e-01
1.87874999999999995e-09,-6.52899713861775391e-08,6.92174620205788098e-08,2.49493462867763860e-01,1.17262516968355459e-03,1.17377731468044423e-03,1.11929407519047760e-03,-4.07488993477990014e-07,3.97532849519210496e-07,1.10219958469534096e+00,8.12668320317161039e-04,8.15465019119083188e-04,9.13961338545737694e-04,2.49488464734265447e-01
1.88250000000000007e-09,-6.55975565817592551e-08,6.95174984116669919e-08,2.50326445758973060e-01,1.17318826236252290e-03,1.17434381650679599e-03,1.11957611687784828e-03,-4.08843126728994470e-07,3.98577987677216146e-07,1.10439958996591336e+00,8.13731429048066435e-04,8.16531948606508563e-04,9.15436856670182974e-04,2.50321433877878030e-01
1.88625000000000018e-09,-6.59058119697513824e-08,6.98179774171680075e-08,2.51160176535726365e-01,1.17375152276929184e-03,1.17491048464155447e-03,1.11985770129510677e-03,-4.10198069108998255e-07,3.99622835550261284e-07,1.10659959533709062e+00,8.14792576961704271e-04,8.17596906783235491e-04,9.16910891477376241e-04,2.51155150930711168e-01
1.88999999999999988e-09,-6.62147613682397066e-08,7.01189037144884239e-08,2.51994652746443670e-01,1.17431494872575364e-03,1.17547731687728642e-03,1.12013882822404481e-03,-4.11553849398062116e-07,4.00667377479291014e-07,1.10879960080892026e+00,8.15851767744855895e-04,8.18659897340562217e-04,9.18383444014147002e-04,2.51989613441291782e-01
1.89375000000000000e-09,-6.65244324506816931e-08,7.04202862150696027e-08,2.52829871948061391e-01,1.17487853799755630e-03,1.17604431104764728e-03,1.12041949744166413e-03,-4.12910555152116117e-07,4.01711710376826136e-07,1.11099960638138606e+00,8.16909005011123347e-04,8.19720924028561368e-04,9.19854515319242904e-04,2.52824818966648601e-01
1.89750000000000012e-09,-6.68348169979348547e-08,7.07221387557673315e-08,2.53665831706003819e-01,1.17544228833686704e-03,1.17661146500413517e-03,1.12069970872429904e-03,-4.14268149923051797e-07,4.02755965352826507e-07,1.11319961205455042e+00,8.17964292326480856e-04,8.20779990601907031e-04,9.21324106380054129e-04,2.53660765072344141e-01
1.90124999999999982e-09,-6.71459090040362695e-08,7.10244716592645653e-08,2.54502529594158700e-01,1.17600619759509139e-03,1.17717877660439524e-03,1.12097946187225098e-03,-4.15626610248244242e-07,4.03800207486856604e-07,1.11539961782845864e+00,8.19017633371435169e-04,8.21837100783513437e-04,9.22792218210043971e-04,2.54497449332413916e-01
1.90499999999999994e-09,-6.74577108359159586e-08,7.13272691901006470e-08,2.55339963194896047e-01,1.17657026367376061e-03,1.17774624370986644e-03,1.12125875670491962e-03,-4.16985913073121735e-07,4.04844402242547723e-07,1.11759962370316068e+00,8.20069031895730941e-04,8.22892258347467749e-04,9.24258851863857299e-04,2.55334869329351288e-01
1.90875000000000005e-09,-6.77702196492226740e-08,7.16305080069698139e-08,2.56178130099027901e-01,1.17713448447856234e-03,1.17831386418431336e-03,1.12153759303947162e-03,-4.18346000241142901e-07,4.05888498508508389e-07,1.11979962967870539e+00,8.21118491596902313e-04,8.23945467056534371e-04,9.25724008411562085e-04,2.56173022654085814e-01
1.91250000000000017e-09,-6.80834342209888587e-08,7.19341715670390852e-08,2.57017027905756368e-01,1.17769885790352819e-03,1.17888163590576002e-03,1.12181597070940518e-03,-4.19706845287804730e-07,4.06932434728209888e-07,1.12199963575516515e+00,8.22166016138697734e-04,8.24996730628919277e-04,9.27187688929297614e-04,2.57011906905964649e-01
