iteration,time_s,time_ns,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma,mean_kinetic_energy_MeV,energy_spread_MeV
0,4.125e-11,0.04125,-2.3410931870924793e-18,-1.0721319529871307e-18,0.00017407204816740203,0.0009870047517857815,0.0009869118743616487,0.0009864648701731226,8.271806125530277e-23,-6.824240053562478e-23,0.026178824938506845,2.8934831846939918e-06,2.893846107567631e-06,2.893621921165807e-06,0.00017507205458550224,3.869581972951806e-08
0,4.5e-11,0.045,-2.7471396061825096e-18,-1.2666318935003994e-18,0.00020472809694810167,0.0009870024505833203,0.0009869095673000242,0.0009864621023651108,8.271806125530277e-23,-6.824240053562478e-23,0.028378867438506837,2.8934831846939918e-06,2.893846107567631e-06,2.893621921165731e-06,0.00020572810336620407,4.194526266043292e-08
0,4.875e-11,0.04875,-3.1882320134651865e-18,-1.462190625197736e-18,0.0002378544934282298,0.0009870001495297616,0.0009869072603876437,0.000986459335077987,8.271806125530277e-23,-6.824240053562478e-23,0.030578909938506857,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211658833e-06,0.00023885449984633093,4.519409749904886e-08
0,5.25e-11,0.0525,-3.6735818922419006e-18,-1.695865839521516e-18,0.00027345075743289283,0.000986997848636202,0.0009869049536356308,0.0009864565683517284,8.271806125530277e-23,-6.824240053562478e-23,0.032778952438506884,2.8934831846939918e-06,2.893846107567631e-06,2.893621921166119e-06,0.0002744507638509928,4.844227732615882e-08
0,5.625e-11,0.05625,-4.173225452003531e-18,-1.924670614398584e-18,0.0003115163731245967,0.0009869955479137327,0.0009869026470551052,0.000986453802226271,8.271806125530277e-23,-6.824240053562478e-23,0.03497899493850686,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211657948e-06,0.0003125163795426979,5.168975525594845e-08
0,6e-11,0.06,-4.7221028018243176e-18,-2.177298190917179e-18,0.00035205078904055644,0.0009869932473734369,0.000986900340657182,0.0009864510367414907,8.271806125530277e-23,-6.824240053562478e-23,0.03717903743850684,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211658985e-06,0.0003530507954586562,5.493648446443626e-08
0,6.375e-11,0.06375,-5.2863326238140884e-18,-2.4416783495789275e-18,0.00039505341813258316,0.0009869909470263923,0.0009868980344529608,0.000986448271937236,8.271806125530277e-23,-6.824240053562478e-23,0.039379079938506784,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211660205e-06,0.00039605342455068177,5.8182418172008184e-08
0,6.75e-11,0.0675,-5.887408379009421e-18,-2.7363399361050172e-18,0.00044052363780953084,0.0009869886468836645,0.0009868957284535403,0.0009864455078532918,8.271806125530277e-23,-6.824240053562478e-23,0.0415791224385068,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211659286e-06,0.0004415236442276304,6.142750965371648e-08
0,7.125e-11,0.07125,-6.5361297374878086e-18,-3.027083995250056e-18,0.0004884607899822605,0.0009869863469563129,0.000986893422670008,0.000986442744529411,8.271806125530277e-23,-6.824240053562478e-23,0.043779164938506816,2.8934831846939918e-06,2.893846107567631e-06,2.893621921165944e-06,0.0004894607964003599,6.467171226049667e-08
0,7.5e-11,0.075,-7.20348582080579e-18,-3.347368328430588e-18,0.0005388641811111683,0.0009869840472553886,0.0009868911171134387,0.000986439982005265,8.271806125530277e-23,-6.824240053562478e-23,0.04597920743850685,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211659256e-06,0.0005398641875292644,6.79149793885909e-08
0,7.875e-11,0.07875,-7.910228936171097e-18,-3.662041068335561e-18,0.0005917330822562218,0.000986981747791929,0.000986888811794904,0.0009864372203204916,8.271806125530277e-23,-6.824240053562478e-23,0.04817924993850688,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211659667e-06,0.0005927330886743256,7.11572645144127e-08
0,8.25e-11,0.0825,-8.643547710256508e-18,-4.008371664644163e-18,0.0006470667291295542,0.0009869794485769668,0.0009868865067254606,0.0009864344595146499,8.271806125530277e-23,-6.824240053562478e-23,0.05037929243850688,2.8934831846939918e-06,2.893846107567631e-06,2.893621921165838e-06,0.0006480667355476554,7.439852118533585e-08
0,8.625e-11,0.08625,-9.412441868126599e-18,-4.3722781946082916e-18,0.0007048643221505083,0.000986977149621519,0.000986884201916155,0.0009864316996272505,8.271806125530277e-23,-6.824240053562478e-23,0.05257933493850691,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211659036e-06,0.0007058643285686081,7.763870302100797e-08
0,9e-11,0.09,-1.0212146849453065e-17,-4.7401022519534715e-18,0.0007651250265032337,0.0009869748509365955,0.0009868818973780245,0.0009864289406977225,8.271806125530277e-23,-6.824240053562478e-23,0.0547793774385069,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211659947e-06,0.0007661250329213404,8.087776370984534e-08
0,9.375e-11,0.09375,-1.1049227159577128e-17,-5.130584440637704e-18,0.0008278479721967794,0.0009869725525331915,0.0009868795931220916,0.0009864261827654448,8.271806125530277e-23,-6.824240053562478e-23,0.056979419938506894,2.8934831846939918e-06,2.893846107567631e-06,2.8936219211660506e-06,0.0008288479786148796,8.411565703251348e-08
0,9.75e-11,0.0975,-1.1920506424946582e-17,-5.5364191014909206e-18,0.0008930322541276243,0.000986970254422292,0.0009868772891593715,0.0009864234258697088,8.271806125530277e-23,-6.824240053562478e-23,0.05917946243850693,2.8934831846939918e-06,2.893846107567631e-06,2.893621921165898e-06,0.0008940322605457238,8.735233685063857e-08
