time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma,mean_kinetic_energy_MeV
6.1125e-10,-2.1722872137828673e-09,1.9164983579940898e-09,0.03220446199402117,0.0010117541049423462,0.0010116141120689486,0.0010098461909822279,-2.217140081064423e-08,1.919927400034911e-08,0.36058332390833897,0.0002803765954785286,0.0002785518002914346,0.0002835162467634891,0.03220539288629956
6.15e-10,-2.1956114590559846e-09,1.936699730415641e-09,0.03258683219614491,0.0010120451892157902,0.0010119046363540312,0.0010101072278506436,-2.2263154937143947e-08,1.927878467372898e-08,0.3627833608463348,0.0002819408329164996,0.00028010934026817736,0.00028515483816181515,0.032587763101990005
6.1875e-10,-2.2190143469905402e-09,1.956969496618503e-09,0.03297125703570821,0.0010123376988317972,0.0010121965829615535,0.0010103692239544256,-2.2354568686459917e-08,1.9358193889568274e-08,0.36498339797387985,0.0002835023114036476,0.00028166416557546425,0.00028679148155970715,0.0329721879857507
6.225e-10,-2.2424953109372685e-09,1.9773073717012385e-09,0.03335773215996197,0.001012631627953557,0.001012489946060601,0.0010106321698141957,-2.2445650517676827e-08,1.9437507259691146e-08,0.3671834352939782,0.0002850610249436679,0.0002832162698630473,0.0002884261721148045,0.033358663185680565
6.2625e-10,-2.266053793488139e-09,1.9977130771496735e-09,0.03374625320532845,0.0010129269707357873,0.001012784719811791,0.001010896055958149,-2.2536407971370268e-08,1.9516732337840927e-08,0.36938347280965017,0.0002866169676687417,0.00028476564690578044,0.00029005890506799136,0.03374718433906046
6.3e-10,-2.2896892452599113e-09,2.0181863440234357e-09,0.03413681579760402,0.001013223721325072,0.0010130808983676192,0.0010111608729227446,-2.262684775040868e-08,1.959587818404797e-08,0.3715835105239308,0.00028817013383709687,0.0002863122906058225,0.00029168967574300873,0.03413774707255529
6.3375e-10,-2.313401123923436e-09,2.038726913609652e-09,0.034529415552160485,0.0010135218738601933,0.00101337847587278,0.001011426611253378,-2.2716975098634015e-08,1.967495590387573e-08,0.3737835484398716,0.0002897205178330252,0.00028785619499195495,0.0002933184795442429,0.03453034700241575
6.375e-10,-2.337188893179802e-09,2.059334540012011e-09,0.03492404807414643,0.0010138214224724607,0.0010136774464645064,0.0010116932615050567,-2.2806795860693813e-08,1.9753976232971778e-08,0.37598358656053915,0.0002912681141688395,0.00028939735422033714,0.00029494531195979444,0.03492497973467931
6.4125e-10,-2.3610520241932003e-09,2.0800089867286438e-09,0.035320708958687705,0.0010141223612860483,0.0010139778042728973,0.0010119608142430722,-2.289631826117219e-08,1.983294648376911e-08,0.3781836248890126,0.0002928129174813671,0.00029093576257150836,0.0002965701685628798,0.03532164086537055
6.449999999999999e-10,-2.3849899979428163e-09,2.1007500231384187e-09,0.035719393791086795,0.0010144246844183173,0.0010142795434212443,0.0010122292600436593,-2.2985549173449263e-08,1.991187277067994e-08,0.38038366342838914,0.0002943549225293878,0.0002924714144506001,0.000298193045011758,0.03572032598070169
6.4875e-10,-2.4090023030528368e-09,2.1215574279196736e-09,0.03612009814702252,0.001014728385980141,0.0010145826580263586,0.0010124985894946561,-2.3074497687998582e-08,1.9990764218991542e-08,0.38258370218178717,0.00029589412419866003,0.0002940043043889147,0.0002998139370503826,0.036121030657271715
6.525e-10,-2.4330884398767373e-09,2.142430986955185e-09,0.0365228175927478,0.0010150334600762397,0.0010148871421988995,0.0010127687931961518,-2.316317395586101e-08,2.006962654157312e-08,0.3847837411523335,0.00029743051749890284,0.00029553442703877616,0.00030143284050510375,0.03652375046226383
6.5625e-10,-2.4572479190218567e-09,2.1633704926637532e-09,0.036927547685287936,0.001015339900805496,0.0010151929900436877,0.001013039861761126,-2.3251586093314135e-08,2.014846618313404e-08,0.3869837803431725,0.0002989640975644245,0.00029706177717769757,0.00030304975128685706,0.03692848095364342
6.6e-10,-2.481480258859332e-09,2.1843757442164075e-09,0.03733428397263701,0.0010156477022612816,0.0010155001956600404,0.0010133117858160926,-2.333974027813672e-08,2.0227290185858464e-08,0.38918381975745914,0.00030049485964994086,0.00029858634970783717,0.0003046646653878397,0.03733521768035446
6.6375e-10,-2.5057849846213727e-09,2.2054465487912854e-09,0.037743021993954615,0.0010159568585317708,0.001015808753142076,0.0010135845560017174,-2.3427642800886475e-08,2.0306105776331723e-08,0.39138385939836007,0.00030202279913085105,0.00030010813965267483,0.0003062775788835414,0.03774395618251593
6.675e-10,-2.530161629671811e-09,2.2265827207158004e-09,0.03815375727976113,0.0010162673637002639,0.0010161186565790402,0.0010138581629734436,-2.3515301985006557e-08,2.0384920775443888e-08,0.3935838992690519,0.00030354791150462686,0.0003016271421576922,0.0003078884879294582,0.03815469199161722
6.7125e-10,-2.5546097369667033e-09,2.2477840844203513e-09,0.03856648535213254,0.0010165792118454965,0.0010164299000556185,0.0010141325974021064,-2.360272629461041e-08,2.046374582993206e-08,0.39578393937272227,0.0003050701923888846,0.00030314335248924083,0.0003094973887625617,0.03856742063071229
6.75e-10,-2.57912885803175e-09,2.269050474665433e-09,0.038981201724894075,0.0010168923970419598,0.0010167424776522504,0.0010144078499745364,-2.3689923140388016e-08,2.0542589470771177e-08,0.3979839797125675,0.00030658963752189954,0.00030465676603460065,0.00031110427770186994,0.03898213761461393
6.7875e-10,-2.6037185545332245e-09,2.2903817348410065e-09,0.039397901903813884,0.0010172069133602074,0.0010170563834454379,0.0010146839113941658,-2.3776903405538127e-08,2.0621459096666557e-08,0.4001840202917967,0.00030810624275887853,0.000306167378302064,0.0003127091511456355,0.03939883845008728
6.825e-10,-2.6283783998853233e-09,2.3117777138627577e-09,0.03981658138679509,0.0010175227548671658,0.001017371611508062,0.0010149607723816117,-2.386367751912042e-08,2.0700359247235694e-08,0.4023840611136287,0.00030962000407554533,0.0003076751849195457,0.00031431200557221757,0.039817518636041785
6.8625e-10,-2.653107979182192e-09,2.333238265778122e-09,0.040237235664067436,0.0010178399156264436,0.0010176881559096854,0.0010152384236752666,-2.3950255005656855e-08,2.0779295904435948e-08,0.4045841021812952,0.0003111309175644277,0.00030918018163293216,0.00031591283754427277,0.040238173663723384
6.9e-10,-2.677906886208852e-09,2.3547632516592962e-09,0.040659860218377884,0.0010181583896986355,0.0010180060107168594,0.0010155168560318864,-2.4036643413148017e-08,2.0858275373534574e-08,0.40678414349803993,0.00031263897943562403,0.00031068236430804766,0.0003175116437079018,0.04066079901690513
6.9375e-10,-2.7027747228646887e-09,2.3763525378794217e-09,0.04108445052518071,0.0010184781711416258,0.0010183251699934237,0.0010157960602271527,-2.4122849276420036e-08,2.0937302317371355e-08,0.4089841850671165,0.0003141441860169797,0.00031218172892990295,0.00031910842078756866,0.04108539017207632
6.975e-10,-2.7277110977599174e-09,2.3980059957084427e-09,0.041511002052826436,0.0010187992540108975,0.0010186456278008177,0.0010160760270562447,-2.4208879509439482e-08,2.101638126816424e-08,0.41118422689178274,0.000315646533753623,0.00031367827160065127,0.00032070316558812875,0.041511942598631016
7.0125e-10,-2.7527156285599594e-09,2.4197235010908666e-09,0.04193951026274999,0.0010191216323598218,0.0010189673781983717,0.0010163567473343922,-2.4294742252934848e-08,2.1095518452200997e-08,0.4133842689753069,0.00031714601920424326,0.00031517198854090267,0.00032229587499391305,0.04194045175905666
7.049999999999999e-10,-2.7777879413935773e-09,2.441504937911182e-09,0.04236997060965814,0.0010194453002399654,0.0010192904152436094,0.0010166382118974283,-2.4380444968215708e-08,2.1174722447406376e-08,0.41558431132096024,0.00031864263904182266,0.00031666287608530033,0.0003238865459675877,0.04237091310912057
7.0875e-10,-2.802927669906422e-09,2.463350199157999e-09,0.042802378541715716,0.0010197702517013754,0.0010196147329925374,0.0010169204116023294,-2.4465994358564432e-08,2.1254000494125153e-08,0.4177843539320183,0.00032013639005518276,0.00031815093068233524,0.0003254751755490464,0.04280332209805673
7.125e-10,-2.8281344560184913e-09,2.485259183410663e-09,0.04323672950073121,0.0010200964807928821,0.001019940325499942,0.0010172033373277514,-2.455139832577105e-08,2.133335820494224e-08,0.41998439681176747,0.0003216272691463573,0.0003196361488972276,0.0003270617608575035,0.04323767416875117
7.1625e-10,-2.85340795012583e-09,2.507231795833354e-09,0.04367301892234167,0.0010204239815623849,0.0010202671868196763,0.0010174869799745594,-2.463666513652105e-08,2.141280322615918e-08,0.4221844399634973,0.00032311527332993926,0.0003211185274102372,0.00032864629909144983,0.043673964757927564
7.2e-10,-2.8787478116754537e-09,2.5292679499963117e-09,0.044111242236195974,0.0010207527480571455,0.001020595311004959,0.001017771330466349,-2.4721802384118243e-08,2.1492342682072872e-08,0.4243844833905099,0.0003246003997333777,0.00032259806301698465,0.00033022878752980684,0.044112189296329846
7.2375e-10,-2.9041537088670867e-09,2.551367565714527e-09,0.04455139486613788,0.0010210827743240684,0.0010209246921086504,0.001018056379749963,-2.480681900900565e-08,2.1571983424593073e-08,0.4265845270961075,0.0003260826455933852,0.00032407475262559183,0.0003318092235270134,0.044552343208904915
7.275e-10,-2.929625319212628e-09,2.5735305702532812e-09,0.0449934722303877,0.0010214140544099887,0.0010212553241835455,0.0010183421187959956,-2.4891722767710303e-08,2.1651732549220472e-08,0.42878457108359924,0.0003275620082590133,0.0003255485932541227,0.0003333876045144957,0.044994421914984636
7.3125e-10,-2.955162328492924e-09,2.5957568975059934e-09,0.04543746974172344,0.0010217465823619584,0.0010215872012826488,0.0010186285385992927,-2.4976522013225373e-08,2.1731596868360114e-08,0.4309846153562981,0.0003290384851925372,0.0003270195820336664,0.00033496392800232773,0.045438420828466254
7.35e-10,-2.980764431928791e-09,2.6180464886363786e-09,0.045883382807660696,0.0010220803522275233,0.0010219203174594556,0.001018915630179445,-2.5061225159772474e-08,2.1811582989002978e-08,0.43318465991752164,0.00033051207396246027,0.0003284877162035343,0.00033653819157798497,0.04588433535799254
7.3875e-10,-3.00643133337337e-09,2.6403992906313978e-09,0.0463312068306313,0.0010224153580550006,0.00102225466676823,0.0010192033845812729,-2.514584081239558e-08,2.1891695782431598e-08,0.4353847047705878,0.00033198277224469547,0.0003299529931150279,0.0003381103929032558,0.04633216090713003
7.425e-10,-3.032162747419969e-09,2.6628152544612897e-09,0.046780937208161684,0.0010227515938937553,0.0010225902432642808,0.0010194917928753049,-2.5230380227706726e-08,2.1971940094688887e-08,0.4375847499188202,0.000333450577826879,0.00033141541023003977,0.00033968052971646625,0.046781892874547794
7.4625e-10,-3.0579584006085534e-09,2.6852943364717763e-09,0.04723256933304976,0.001023089053794473,0.001022927041004236,0.0010197808461582425,-2.5314854094258817e-08,2.2052320917641522e-08,0.43978479536554355,0.00033491548860427214,0.0003328749651200436,0.00034124859983101363,0.047233526654193725
7.5e-10,-3.0838180305207986e-09,2.707836497965628e-09,0.04768609859354118,0.0010234277318094363,0.0010232650540463117,0.0010200705355534318,-2.539927154537265e-08,2.2132843847711914e-08,0.44198484111408354,0.0003363775025757762,0.0003343316554647497,0.00034281460113426724,0.04768705763547032
7.5375e-10,-3.1097413827062074e-09,2.7304417056889666e-09,0.0481415203735039,0.0010237676219927863,0.001023604276450583,0.0010203608522113075,-2.5483640255824077e-08,2.221351357027165e-08,0.4441848871677681,0.0003378366178486863,0.00033578547905241553,0.00034437853158865314,0.048142481203409915
7.575e-10,-3.1357282120374682e-09,2.7531099298722896e-09,0.04859883005260246,0.0010241087184007973,0.001023944702279252,0.001020651787309854,-2.5567969537910604e-08,2.229433371282483e-08,0.4463849335299211,0.0003392928326357114,0.00033723643377852675,0.0003459403892299222,0.04859979273884794
7.6125e-10,-3.161778283107608e-09,2.7758411449035444e-09,0.04905802300647135,0.0010244510150921359,0.0010242863255969096,0.001020943332055034,-2.5652268516128002e-08,2.2375308863128048e-08,0.4485849802038697,0.00034074614525090414,0.0003386845176429872,0.0003475001721710016,0.049058987618596395
7.649999999999999e-10,-3.187891370000234e-09,2.798635329881875e-09,0.04951909460688629,0.0010247945061281187,0.0010246291404707956,0.0010212354776812306,-2.5736545522534577e-08,2.2456444830805724e-08,0.4507850271929374,0.0003421965541103748,0.000340129728750995,0.00034905787859799167,0.049520061215615335
7.6875e-10,-3.214067255360022e-09,2.821492470574905e-09,0.04998204022193573,0.0010251391855729739,0.0010249731409710588,0.0010215282154516765,-2.5820809392241978e-08,2.25377492026691e-08,0.45298507450044845,0.00034364405773551704,0.0003415720653140114,0.0003506135067717042,0.04998300889918383
7.725e-10,-3.2403057314952338e-09,2.844412560366036e-09,0.05044685521619054,0.0010254850474940996,0.0010253183211710178,0.0010218215366588708,-2.590506998414657e-08,2.2619228315902558e-08,0.45518512212972684,0.00034508865475003713,0.0003430115256484682,0.0003521670550281038,0.050447826035070364
7.7625e-10,-3.2666066018737915e-09,2.8673955968648354e-09,0.05091353495087285,0.001025832085962321,0.0010256646751474108,0.0010221154326249908,-2.5989338299747825e-08,2.270088522820925e-08,0.45738517008409413,0.0003465303438804067,0.0003444481081775416,0.0003537185217741524,0.0509145079857012
7.8e-10,-3.292969681037196e-09,2.890441580898431e-09,0.05138207478402409,0.001026180295052141,0.0010260121969806577,0.0010224098947023033,-2.6073622826759456e-08,2.2782726470668374e-08,0.459585218366872,0.0003479691239534635,0.0003458818114270239,0.00035526790548834607,0.051383050110327344
7.8375e-10,-3.3193947908066666e-09,2.913550522563455e-09,0.05185247007067157,0.0010265296688419883,0.0010263608807551043,0.0010227049142735505,-2.6157931529638455e-08,2.2864761720775427e-08,0.46178526698137856,0.00034940499389686476,0.00034731263402363964,0.00035681520472051985,0.051853447765192615
7.875e-10,-3.345881762425077e-09,2.9367224403889654e-09,0.052324716162994195,0.0010268802014144747,0.0010267107205592695,0.0010230004827523516,-2.6242274243324474e-08,2.294699891519355e-08,0.4639853159309349,0.0003508379527389588,0.0003487405746936315,0.0003583604180973636,0.05232569630369904
7.9125e-10,-3.3724304375989093e-09,2.959957360151445e-09,0.052798808410487084,0.0010272318868566293,0.0010270617104860928,0.0010232965915835837,-2.6326660957479246e-08,2.302944493175621e-08,0.46618536521884996,0.00035226799960533185,0.00035016563226517315,0.000359903544314649,0.05279979107656938
7.95e-10,-3.399040668485657e-09,2.9832553137106622e-09,0.053274742160125184,0.0010275847192601514,0.0010274138446331742,0.001023593232243758,-2.6411101140993008e-08,2.3112105610867733e-08,0.46838541484843393,0.0003536951337190541,0.00035158780566766783,0.0003614445821390471,0.05327572743201164
7.9875e-10,-3.4257123151192664e-09,3.0066163384822852e-09,0.05375251275652578,0.0010279386927216413,0.0010277671171030182,0.0010238903962413919,-2.6495601774448904e-08,2.3194986874084472e-08,0.4705854648229883,0.0003551193544002864,0.0003530070939295897,0.0003629835304093578,0.053753500715881905
8.025e-10,-3.4524452454646652e-09,3.0300404771560336e-09,0.0542321155421098,0.0010282938013428456,0.0010281215220032706,0.0010241880751173668,-2.6580171011156326e-08,2.327809418839511e-08,0.47278551514581235,0.00035654066106546373,0.0003544234961763949,0.00036452038803243866,0.054233106271845175
8.0625e-10,-3.479239335492513e-09,3.053527777721512e-09,0.05471354585726214,0.0010286500392308882,0.0010284770534469499,0.0010244862604452862,-2.6664816626718753e-08,2.336143345393912e-08,0.4749855658201988,0.0003579590532262671,0.00035583701163004097,0.0003660551539819783,0.054714539441535
8.1e-10,-3.5060944693881007e-09,3.0770782934989148e-09,0.055196799040490616,0.0010290074004985063,0.0010288337055526845,0.0010247849438318201,-2.6749546643707895e-08,2.344500979379374e-08,0.4771856168494307,0.0003593745304885088,0.0003572476396103961,0.0003675878273008065,0.05519779556471269
8.1375e-10,-3.533010539284747e-09,3.100692082276006e-09,0.055681870428584544,0.0010293658792642788,0.001029191472444943,0.0010250841169170432,-2.6834369493715893e-08,2.3528828403525738e-08,0.4793856682367882,0.0003607870925539888,0.00035865537953367786,0.00036911840710310403,0.05568286997942565
8.175e-10,-3.5599874470080516e-09,3.124369207818909e-09,0.05616875535677142,0.0010297254696528598,0.0010295503482542615,0.0010253837713747776,-2.6919293712658114e-08,2.361289734843117e-08,0.4815857199855395,0.00036219673921821335,0.0003600602309128257,0.0003706468925699343,0.05616975802216342
8.2125e-10,-3.587025100901955e-09,3.1481097419054063e-09,0.056657449158872546,0.0010300861657951998,0.0010299103271174694,0.0010256838989129093,-2.7004325600198265e-08,2.369722313068566e-08,0.4837857720989508,0.0003636034703677636,0.0003614621933557466,0.0003721732829518163,0.056658455028014997
8.249999999999999e-10,-3.6141234169592124e-09,3.171913760489684e-09,0.0571479471674584,0.0010304479618287686,0.00103027140317792,0.001025984491273716,-2.7089474058987703e-08,2.3781808612416692e-08,0.4859858245802814,0.00036500728598151796,0.0003628612665613549,0.0003736975775667253,0.05714895633082255
8.2875e-10,-3.641282319609979e-09,3.195781340882663e-09,0.05764024471400176,0.0010308108518977828,0.0010306335705856972,0.0010262855402341754,-2.7174745479065984e-08,2.386665751583966e-08,0.4881858774327788,0.0003664081861313596,0.0003642574503246895,0.00037521977579770823,0.05764125726333429
8.325e-10,-3.668501738710398e-09,3.2197125660229503e-09,0.05813433712903029,0.0010311748301534214,0.0010309968234978484,0.0010265870376062738,-2.726014540208293e-08,2.3951777260264915e-08,0.49038593065968133,0.0003678061709773726,0.0003656507445360376,0.0003767398770955779,0.05813535315735689
8.3625e-10,-3.695781610621613e-09,3.2437075263561947e-09,0.058630219742278285,0.0010315398907540382,0.001031361156078601,0.0010268889752373049,-2.7345682046315917e-08,2.4037174846343265e-08,0.4925859842642196,0.00036920124076820197,0.0003670411491758999,0.00037825788097705455,0.05863123934390764
8.4e-10,-3.7231218810212843e-09,3.2677663169362218e-09,0.0591278878828363,0.0010319060278653775,0.001031726562499566,0.0010271913450101572,-2.7431365014208107e-08,2.4122852871429617e-08,0.49478603824961526,0.00037059339584053934,0.0003684286643162166,0.0003797737870262115,0.05912891115336376
8.4375e-10,-3.750522504276358e-09,3.2918890338536255e-09,0.05962733687930097,0.0010322732356607858,0.0010320930369399626,0.0010274941388436114,-2.751720250742378e-08,2.42088144416746e-08,0.4969860926190775,0.0003719826366204471,0.0003698132901197547,0.0003812875948938321,0.05962836391561154
8.475e-10,-3.7779834433144265e-09,3.316075776986084e-09,0.06012856205992233,0.001032641508321424,0.001032460573586818,0.0010277973486926125,-2.7603203395662517e-08,2.429506485367378e-08,0.49918614737580574,0.00037336896362259226,0.0003711950268389545,0.0003827993042963096,0.06012959296019418
8.5125e-10,-3.805504670318821e-09,3.3403266517770234e-09,0.060631558752751176,0.0010330108400364707,0.0010328291666351812,0.00102810096654854,-2.7689377457375817e-08,2.4381609446043497e-08,0.5013862025229905,0.0003747523774483601,0.0003725738748160636,0.0003843089150107017,0.06063259361645838
8.55e-10,-3.833086167332232e-09,3.3646417678241422e-09,0.06113632228578445,0.0010333812250033273,0.0010331988102883238,0.0010284049844394778,-2.7775735288989498e-08,2.4468453175485593e-08,0.503586258063805,0.0003761328787851444,0.00037394983448048725,0.00038581642687918286,0.06113736121369937
8.5875e-10,-3.860727926778161e-09,3.3890212385266235e-09,0.06164284798710984,0.001033752657427824,0.0010335694987579425,0.0010287093944304662,-2.7862285765493866e-08,2.45555995681672e-08,0.5057863140014148,0.0003775104684055602,0.00037532290634918796,0.0003873218398099111,0.061643891081306273
8.625e-10,-3.8884299482460086e-09,3.413465180566326e-09,0.062151131185049446,0.0010341251315244139,0.0010339412262643565,0.0010290141886237618,-2.794903593544204e-08,2.4643054314643122e-08,0.5079863703389755,0.00037888514716612084,0.0003766930910240343,0.0003888251537772474,0.06215217854890576
8.6625e-10,-3.916192238229659e-09,3.4379737176172602e-09,0.06266116720830156,0.0010344986415163754,0.001034313987036708,0.0010293193591590847,-2.8035992120147624e-08,2.4730825135191764e-08,0.5101864270796278,0.0003802569160066788,0.00037806038919170203,0.0003903263688165365,0.06266221894650256
8.7e-10,-3.944014808609385e-09,3.462546978808434e-09,0.0631729513860822,0.0010348731816360011,0.001034687775313146,0.0010296248982138527,-2.8123161906617898e-08,2.481891589581642e-08,0.512386484226498,0.0003816257759508859,0.00037942480162490383,0.00039182548502599777,0.06317400760462068
8.7375e-10,-3.971897680594892e-09,3.487185095571832e-09,0.06368647904826474,0.0010352487461247944,0.0010350625853410313,0.001029930798003413,-2.8210554606817617e-08,2.4907330127018525e-08,0.5145865417826972,0.0003829917281042097,0.000380786329180356,0.00039332250256497524,0.0636875398544435
8.775e-10,-3.999840883689395e-09,3.511888202950235e-09,0.06420174552551892,0.0010356253292336604,0.001035438411377121,0.0010302370507812742,-2.8298178739574447e-08,2.4996072478271348e-08,0.5167865997513246,0.0003843547736523921,0.0003821449727981873,0.0003948174216561063,0.0642028110279526
8.8125e-10,-4.0278444556364705e-09,3.5366564399165502e-09,0.06471874614944852,0.0010360029252230844,0.0010358152476877536,0.0010305436488393198,-2.838604296056307e-08,2.508514867936955e-08,0.5189866581354634,0.00038571491386241223,0.00038350073350108496,0.0003963102425811255,0.06471981645806539
8.849999999999999e-10,-4.055908442851725e-09,3.5614899519799208e-09,0.06523747625272765,0.001036381528363327,0.0010361930885490365,0.0010308505845080232,-2.8474156782862132e-08,2.517456514956714e-08,0.5211867169381907,0.00038707215007860034,0.0003848536123919808,0.0003978009656818131,0.06523855147877211
8.8875e-10,-4.084032900964259e-09,3.5863888885260418e-09,0.06575793116923614,0.0010367611329345978,0.0010365719282470238,0.0010311578501566567,-2.8562529309548906e-08,2.5264325751922974e-08,0.5233867761625675,0.0003884264837257539,0.0003862036106547514,0.0003992895913609018,0.06575901142527052
8.925e-10,-4.112217893822144e-09,3.611353402284483e-09,0.06628010623419354,0.0010371417332272403,0.0010369517610779029,0.0010314654381934844,-2.8651168822235724e-08,2.535443557517912e-08,0.525586835811638,0.0003897779163075967,0.00038755072955428186,0.0004007761200791239,0.066281191634099
8.9625e-10,-4.140463492713263e-09,3.6363836515639017e-09,0.06680399678429261,0.0010375233235419103,0.0010373325813481716,0.0010317733410659662,-2.8740083021910083e-08,2.544490157370702e-08,0.5277868958884292,0.00039112644940305903,0.00038889497043604395,0.000402260552358303,0.06680508744326902
9e-10,-4.168769776277848e-09,3.6614798004703676e-09,0.06732959815783068,0.0010379058981897441,0.0010377143833748058,0.0010320815512609388,-2.8829280283226175e-08,2.5535728679671404e-08,0.529986956395951,0.00039247208466637785,0.0003902363347261473,0.0004037428887812242,0.06733069419239793
9.0375e-10,-4.197136831951934e-09,3.6866420153216583e-09,0.06785690569484049,0.0010382894514925378,0.0010380971614854457,0.001032390061304806,-2.8918770821290936e-08,2.5626918088196103e-08,0.5321870173371984,0.00039381482382926634,0.0003915748239273958,0.0004052231299886464,0.06785800722283883
9.075e-10,-4.225564757243095e-09,3.7118704620650807e-09,0.06838591473721982,0.001038673977782914,0.0010384809100185547,0.001032698863763707,-2.9008565112443202e-08,2.5718471468370713e-08,0.5343870787151491,0.0003951546686994615,0.0003929104396186353,0.0004067012766772458,0.06838702187781043
9.1125e-10,-4.254053658553704e-09,3.737165309103067e-09,0.0689166206288593,0.0010390594714044933,0.001038865623323595,0.001033007951243691,-2.909867002353482e-08,2.581039242042243e-08,0.536587140532761,0.00039649162115633254,0.00039424318345434494,0.0004081773296032784,0.06891773350252459
9.15e-10,-4.282603646984202e-09,3.762526727102273e-09,0.06944901871577074,0.0010394459267120547,0.0010392512957611844,0.0010333173163908787,-2.918909207743546e-08,2.5902682759742948e-08,0.5387872027929775,0.00039782568315462747,0.0003955730571638077,0.0004096512895817618,0.06945013744431358
9.1875e-10,-4.3112148409728766e-09,3.787954886741639e-09,0.06998310434621173,0.0010398333380717063,0.0010396379217032649,0.0010336269518916267,-2.9279839086123034e-08,2.599534366982491e-08,0.5409872654987268,0.00039915685672166774,0.00039690006255302824,0.0004111231574835025,0.06998422905275732
9.225e-10,-4.3398873653140455e-09,3.813449960821815e-09,0.0705188728708116,0.0010402216998610418,0.0010400254955332635,0.0010339368504726713,-2.9370918628880167e-08,2.6088379432834696e-08,0.5431873286529153,0.00040048514395593513,0.00039822420150310394,0.00041259293423377545,0.07052000367980618
9.2625e-10,-4.368621353407351e-09,3.83901212545175e-09,0.07105631964269468,0.0010406110064692963,0.0010404140116462533,0.0010342470049012763,-2.9462340421922376e-08,2.618179449047817e-08,0.5453873922584324,0.00040181054702707403,0.00039954547596830547,0.0004140606208143497,0.07105745667990473
9.3e-10,-4.397416947109635e-09,3.864641560932359e-09,0.07159544001760301,0.0010410012522975103,0.0010408034644491058,0.0010345574079853748,-2.9554112987417075e-08,2.6275593380643182e-08,0.5475874563181466,0.0004031330681758783,0.0004008638879753456,0.0004155262182611852,0.07159658341011507
9.3375e-10,-4.42627429536529e-09,3.890338450259182e-09,0.07213622935401731,0.0010413924317586763,0.0010411938483606488,0.0010348680525737075,-2.9646243551156776e-08,2.63697794722735e-08,0.5497875208349124,0.0004044527097132298,0.0004021794396227364,0.00041698972766633364,0.07213737923023804
9.375e-10,-4.4551935526805355e-09,3.916102979720387e-09,0.07267868301327757,0.001041784539277897,0.0010415851578118177,0.0010351789315559442,-2.9738738590837352e-08,2.646435737437087e-08,0.5519875858115629,0.0004057694740193601,0.00040349213308111533,0.0004184511501773977,0.07267983950293241
9.4125e-10,-4.48417488093798e-09,3.941935339299004e-09,0.07322279635970273,0.0010421775692925324,0.001041977387245804,0.0010354900378628112,-2.983160651135286e-08,2.6559331388401137e-08,0.5541876512509107,0.0004070833635420825,0.0004048019705890763,0.0004199104869954862,0.07322395959383421
9.45e-10,-4.513218448945361e-09,3.967835721567975e-09,0.07376856476070681,0.0010425715162523423,0.001042370531118201,0.0010358013644662131,-2.9924856018448515e-08,2.6654704190040267e-08,0.556387717155752,0.0004083943807966715,0.00040610895445577496,0.00042136773937445805,0.07376973487167515
9.4875e-10,-4.542324433853795e-09,3.99380432052675e-09,0.07431598358691785,0.00104296637461964,0.0010427645838971497,0.001036112904379339,-3.0018494261104434e-08,2.6750478215889546e-08,0.5585877835288624,0.00040970252836548983,0.0004074130870596051,0.00042282290862412884,0.07431716070839858
9.525e-10,-4.571493017554503e-09,4.01984133211173e-09,0.07486504821229156,0.0010433621388694241,0.0010431595400634836,0.0010364246506567737,-3.0112527017505555e-08,2.6846656432824173e-08,0.5607878503729974,0.0004110078088958422,0.00040871437084617285,0.0004242759961082933,0.07486623247927465
9.5625e-10,-4.6007243877113394e-09,4.04594695437796e-09,0.07541575401422751,0.0010437588034895291,0.0010435553941108618,0.0010367365963946007,-3.0206962872149745e-08,2.6943242402905524e-08,0.5629879176908926,0.00041231022510070835,0.0004100128083286528,0.00042572700324212796,0.07541694556301543
9.6e-10,-4.63001874163703e-09,4.0721213875577815e-09,0.07596809637368072,0.0010441563629807512,0.001043952140545917,0.0010370487347304957,-3.030181304829272e-08,2.7040237658574438e-08,0.5651879854852622,0.0004136097797555207,0.0004113084020845965,0.00042717593149479397,0.0759692953418871
9.6375e-10,-4.6593762859525555e-09,4.098364832054531e-09,0.07652207067527544,0.0010445548118569964,0.001044349773888379,0.0010373610588438173,-3.039708619387292e-08,2.71376439738181e-08,0.5673880537587995,0.00041490647570231824,0.0004126011547568065,0.00042862278238208715,0.076523277201822
9.675e-10,-4.688797234191429e-09,4.124677489585505e-09,0.07707767230741491,0.001044954144645404,0.001044748288671217,0.0010376735619556912,-3.049279051565784e-08,2.7235463897658787e-08,0.5695881225141697,0.0004162003158452085,0.00041389106905477166,0.0004300675574689341,0.07707888653252933
9.7125e-10,-4.718281807570175e-09,4.151059564112532e-09,0.0776348966623919,0.0010453543558864857,0.0010451476794407638,0.0010379862373290885,-3.058893506115939e-08,2.7333701783774646e-08,0.5717881917540227,0.000417491303150614,0.00041517814775310835,0.0004315102583703279,0.07763611872760527
