time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
9.603124999999996862e-09,2.756765509995773041e-07,-1.195634928035883389e-05,1.513143537390855942e+00,2.687101642738930207e-02,2.687495342053272673e-02,4.937652679219331486e-01,8.690761617956498586e-08,-1.507815195603422670e-07,3.327121074314262739e+00,1.390498992601389358e-02,1.390978127829232275e-02,1.026370024381676238e+00
9.624999999999996851e-09,2.758331855738304790e-07,-1.195740181349460432e-05,1.519312687260413242e+00,2.689906021256253249e-02,2.690298288451446057e-02,4.940594783498121756e-01,8.690734804180765735e-08,-1.507796925642661107e-07,3.339933116781429678e+00,1.390599328701828084e-02,1.391078484750966383e-02,1.026436366259205091e+00
9.646874999999996840e-09,2.759945330997039347e-07,-1.195844501311747442e-05,1.525485499957651481e+00,2.692699748703113877e-02,2.693090599931786955e-02,4.943500759066991046e-01,8.690692141901232619e-08,-1.507781258671630612e-07,3.352745942538204460e+00,1.390699518484679251e-02,1.391178695965807760e-02,1.026500566047996665e+00
9.668749999999996829e-09,2.761619521808787436e-07,-1.195947992352208117e-05,1.531661928484272517e+00,2.695482901812828666e-02,2.695872353049172387e-02,4.946371062022196230e-01,8.690640353153839038e-08,-1.507767947936887921e-07,3.365559159934925493e+00,1.390799563154887161e-02,1.391278763310944792e-02,1.026563815429840876e+00
9.690624999999996819e-09,2.763354257426563319e-07,-1.196050727578239534e-05,1.537841921808272394e+00,2.698255556628037510e-02,2.698643623650699014e-02,4.949206265531754245e-01,8.690588949673285525e-08,-1.507756314725198288e-07,3.378373160621495952e+00,1.390899464415484843e-02,1.391378688347972258e-02,1.026624882091133228e+00
9.712499999999996808e-09,2.765148330529546878e-07,-1.196152794592290994e-05,1.544025439435251279e+00,2.701017788453874760e-02,2.701404486855961407e-02,4.952006681618711936e-01,8.690541552039153213e-08,-1.507746192818848285e-07,3.391188336247795032e+00,1.390999224389262261e-02,1.391478473364607914e-02,1.026682537054606437e+00
9.734374999999996797e-09,2.766995290704250405e-07,-1.196254354637558756e-05,1.550212436752508305e+00,2.703769671918948916e-02,2.704155017097715358e-02,4.954772740381422902e-01,8.690497677640944638e-08,-1.507737488639306554e-07,3.404004490989064102e+00,1.391098844673721753e-02,1.391578120582437524e-02,1.026737356022439762e+00
9.756249999999996786e-09,2.768913188632548489e-07,-1.196355371834907937e-05,1.556402872379899716e+00,2.706511280896777352e-02,2.706895288104227762e-02,4.957504798663401324e-01,8.690458553086138225e-08,-1.507729555320510057e-07,3.416821624845388428e+00,1.391198326435155730e-02,1.391677630500718146e-02,1.026789318168640497e+00
9.778124999999996775e-09,2.770890062884293786e-07,-1.196455894269877688e-05,1.562596703205263005e+00,2.709242688607162858e-02,2.709625372923789993e-02,4.960203269687826766e-01,8.690421979567320591e-08,-1.507722231088854071e-07,3.429639541991935658e+00,1.391297670675933039e-02,1.391777002669474482e-02,1.026839021042959654e+00
9.799999999999996764e-09,2.772923513069263276e-07,-1.196556006103770410e-05,1.568793886856412412e+00,2.711963967589513594e-02,2.712345343919571328e-02,4.962868558517485873e-01,8.690384230098433453e-08,-1.507715906515228571e-07,3.442458046603882327e+00,1.391396878475978025e-02,1.391876237400268591e-02,1.026887059500504851e+00
9.821874999999996753e-09,2.775010385229456976e-07,-1.196655655840360874e-05,1.574994379304899050e+00,2.714675189712878467e-02,2.715055272758901128e-02,4.965501125629043777e-01,8.690345451969840134e-08,-1.507710516015503255e-07,3.455277138681298155e+00,1.391495952266365993e-02,1.391975336477767854e-02,1.026933415841142949e+00
9.843749999999996742e-09,2.777159553254320889e-07,-1.196754865616527019e-05,1.581198139646358136e+00,2.717376426166673298e-02,2.717755230461329358e-02,4.968101359848071108e-01,8.690308997111996458e-08,-1.507705513568616309e-07,3.468097014049194904e+00,1.391594894378986834e-02,1.392074301602434609e-02,1.026977458278865996e+00
9.865624999999996731e-09,2.779373544807815617e-07,-1.196853723670695554e-05,1.587405127678832573e+00,2.720067747480916717e-02,2.720445287375115526e-02,4.970669642052252812e-01,8.690280329191924532e-08,-1.507700498764976354e-07,3.480917281057926971e+00,1.391693705699129785e-02,1.392173134436091100e-02,1.027020421005485629e+00
9.887499999999996720e-09,2.781652350895756219e-07,-1.196952275696184518e-05,1.593615299048517508e+00,2.722749223531916937e-02,2.723125513202367953e-02,4.973206475929297099e-01,8.690261295638196533e-08,-1.507695320876749138e-07,3.493737548057743947e+00,1.391792387223603038e-02,1.392271836872227726e-02,1.027063547825549206e+00
9.909374999999996709e-09,2.783995913902439112e-07,-1.197050565164332603e-05,1.599828610116127203e+00,2.725420923542236015e-02,2.725795976994642780e-02,4.975712358202777907e-01,8.690247557235670153e-08,-1.507689884530281349e-07,3.506558010873584763e+00,1.391890939064477362e-02,1.392370410560140118e-02,1.027106206913892317e+00
9.931249999999996698e-09,2.786399487890102728e-07,-1.197148604210866294e-05,1.606045020369299747e+00,2.728082916073589284e-02,2.728456747155993609e-02,4.978187712738799120e-01,8.690234156924344878e-08,-1.507684032650520641e-07,3.519379256980270654e+00,1.391989360309714083e-02,1.392468856704539258e-02,1.027146488857456186e+00
9.953124999999996688e-09,2.788853077983145246e-07,-1.197246347810394705e-05,1.612264494847908347e+00,2.730735269019544595e-02,2.731107891445858776e-02,4.980632822884782374e-01,8.690217915361956989e-08,-1.507677514644809065e-07,3.532201286377864236e+00,1.392087651408532509e-02,1.392567175745746885e-02,1.027184374680836676e+00
9.974999999999996677e-09,2.791366853046074364e-07,-1.197343866392152077e-05,1.618486994375849530e+00,2.733378049629762996e-02,2.733749476991376853e-02,4.983048096799436721e-01,8.690200100545932243e-08,-1.507670451509103219e-07,3.545023903241561136e+00,1.392185814126133993e-02,1.392665367439739968e-02,1.027220480080470510e+00
9.996874999999996666e-09,2.793936111462721464e-07,-1.197441132613407332e-05,1.624712482846045303e+00,2.736011324550617976e-02,2.736381570282693521e-02,4.985433868952805492e-01,8.690181086412916102e-08,-1.507663188657083598e-07,3.557847303396334482e+00,1.392283850341287897e-02,1.392763431660382946e-02,1.027254151447382746e+00
1.001874999999999665e-08,2.796543953038558124e-07,-1.197538245637730112e-05,1.630940924782808388e+00,2.738635159778942188e-02,2.739004237187530472e-02,4.987790466184138793e-01,8.690155734261675449e-08,-1.507655665625499196e-07,3.570671291017350590e+00,1.392381762368630031e-02,1.392861369460514712e-02,1.027286014377012835e+00
1.004062499999999664e-08,2.799189255724105184e-07,-1.197635148103189490e-05,1.637172282885581920e+00,2.741249620729417635e-02,2.741617542946238675e-02,4.990118275591138297e-01,8.690122757944247546e-08,-1.507647524441381400e-07,3.583495474454888363e+00,1.392479553044618720e-02,1.392959182488449216e-02,1.027317349269327718e+00
1.006249999999999663e-08,2.801870455450180003e-07,-1.197731862058452205e-05,1.643406518030541497e+00,2.743854772208667234e-02,2.744221552207487536e-02,4.992417745516326555e-01,8.690085316720881808e-08,-1.507638657380547728e-07,3.596319853709086800e+00,1.392577223772096910e-02,1.393056872538339826e-02,1.027348148751366042e+00
1.008437499999999662e-08,2.804587211874502745e-07,-1.197828412649512587e-05,1.649643594161083193e+00,2.746450678413629026e-02,2.746816329017575872e-02,4.994689249637090933e-01,8.690043747282742402e-08,-1.507629371899814114e-07,3.609144624604889273e+00,1.392674774058299397e-02,1.393154441523394849e-02,1.027377763882142858e+00
1.010624999999999661e-08,2.807337997472234186e-07,-1.197924822322922292e-05,1.655883475763922696e+00,2.749037402935991178e-02,2.749401936826359125e-02,4.996933156454048675e-01,8.689997954624783581e-08,-1.507619868778376156e-07,3.621969787142321540e+00,1.392772203478344177e-02,1.393251891077325853e-02,1.027406184914549714e+00
1.012812499999999660e-08,2.810127791612779539e-07,-1.198021054081934068e-05,1.662126127966848665e+00,2.751615008761082101e-02,2.751978438484819003e-02,4.999149826400102192e-01,8.689949756677483081e-08,-1.507609954496980148e-07,3.634795341321516826e+00,1.392869512966898003e-02,1.393349223068547638e-02,1.027433396541900024e+00
1.014999999999999659e-08,2.812955647040873094e-07,-1.198117184756687150e-05,1.668371516462998638e+00,2.754183558297179646e-02,2.754545896255835430e-02,5.001339613752389113e-01,8.689901648497050853e-08,-1.507599519753877563e-07,3.647621091317634789e+00,1.392966704315477984e-02,1.393446439408024470e-02,1.027460050365236244e+00
1.017187499999999658e-08,2.815820561660740486e-07,-1.198213230625210676e-05,1.674619605083028206e+00,2.756743113371664874e-02,2.757104371832207190e-02,5.003502935414352315e-01,8.689853309451579040e-08,-1.507588938036147688e-07,3.660447037130750925e+00,1.393063779370253344e-02,1.393543540474722828e-02,1.027486138531192861e+00
1.019374999999999657e-08,2.818718410078681718e-07,-1.198309270178715977e-05,1.680870360667432228e+00,2.759293735235782835e-02,2.759653926317529038e-02,5.005640132836721712e-01,8.689801280492726254e-08,-1.507578556120286150e-07,3.673273374585865447e+00,1.393160739247576926e-02,1.393640525461163626e-02,1.027510994468658900e+00
1.021562499999999656e-08,2.821646636912157913e-07,-1.198405291475150652e-05,1.687123750600671546e+00,2.761835484571827440e-02,2.762194620251487084e-02,5.007751541282521313e-01,8.689743692342062227e-08,-1.507568182489430158e-07,3.686100103682989459e+00,1.393257584696675627e-02,1.393737394520963221e-02,1.027534608396648563e+00
1.023749999999999655e-08,2.824604558035755634e-07,-1.198501252074870271e-05,1.693379742812363808e+00,2.764368421497664582e-02,2.764726513601439839e-02,5.009837489599082705e-01,8.689684536212594170e-08,-1.507557721095917137e-07,3.698927028597310596e+00,1.393354315972654585e-02,1.393834148424449686e-02,1.027557639647013410e+00
1.025937499999999653e-08,2.827590971028349668e-07,-1.198597162439197093e-05,1.699638303327585698e+00,2.766892605567952343e-02,2.767249665787431534e-02,5.011898370780439871e-01,8.689626750134155818e-08,-1.507547338961866529e-07,3.711753953503986736e+00,1.393450932839839819e-02,1.393930788290767900e-02,1.027580753221704057e+00
1.028124999999999652e-08,2.830604685410827923e-07,-1.198693032086919666e-05,1.705899398709804116e+00,2.769408095781652687e-02,2.769764135680177070e-02,5.013934572129938871e-01,8.689569963662069149e-08,-1.507537025013482190e-07,3.724581074227926614e+00,1.393547435324282886e-02,1.394027315517845124e-02,1.027603274962298752e+00
1.030312499999999651e-08,2.833644733460055911e-07,-1.198788897956757388e-05,1.712162998483774290e+00,2.771914950588009671e-02,2.772269981602224972e-02,5.015946404515444490e-01,8.689515829576360514e-08,-1.507526537071716200e-07,3.737408390769264344e+00,1.393643823990036931e-02,1.394123730667873144e-02,1.027625202452770115e+00
1.032499999999999650e-08,2.836709999074197483e-07,-1.198884769389211246e-05,1.718429070247397217e+00,2.774413227894372003e-02,2.774767261336337151e-02,5.017934243861950083e-01,8.689464447008049911e-08,-1.507515550562559837e-07,3.750235707303162691e+00,1.393740100649462806e-02,1.394220034701616241e-02,1.027647207432089704e+00
1.034687499999999649e-08,2.839799383065036556e-07,-1.198980654772890160e-05,1.724697582111623495e+00,2.776902985075074826e-02,2.777256032131387997e-02,5.019898460568393839e-01,8.689413811145750011e-08,-1.507504035619283038e-07,3.763063219654577907e+00,1.393836267779078458e-02,1.394316229074804570e-02,1.027668608589402011e+00
1.036874999999999648e-08,2.842909848215862603e-07,-1.199076539828151700e-05,1.730968505122371992e+00,2.779384278976328518e-02,2.779736350705246106e-02,5.021839347990597613e-01,8.689360197014056256e-08,-1.507492509008861927e-07,3.775891123648515979e+00,1.393932327566419806e-02,1.394412314782156673e-02,1.027688721231753366e+00
1.039062499999999647e-08,2.846040762510163177e-07,-1.199172422700359799e-05,1.737241810794181385e+00,2.781857165920614480e-02,2.782208273251507089e-02,5.023757193937323784e-01,8.689300552961995075e-08,-1.507481308860601121e-07,3.788719223460122798e+00,1.394028281577123010e-02,1.394508292741087827e-02,1.027708221833923075e+00
1.041249999999999646e-08,2.849190997152302799e-07,-1.199268307934670382e-05,1.743517468692171501e+00,2.784321701708879909e-02,2.784671855444835822e-02,5.025652352334590844e-01,8.689237731423105113e-08,-1.507470335790217507e-07,3.801547714914362164e+00,1.394124130183449321e-02,1.394604163822693588e-02,1.027726414584442027e+00
1.043437499999999645e-08,2.852362381383777513e-07,-1.199364213700396718e-05,1.749795453709942050e+00,2.786777941622234356e-02,2.787127152442128372e-02,5.027525027349398767e-01,8.689176191074614487e-08,-1.507459544467223282e-07,3.814376598011302910e+00,1.394219872747312280e-02,1.394699928980669933e-02,1.027743294644607897e+00
1.045624999999999644e-08,2.855554000963969685e-07,-1.199460144282414045e-05,1.756075736328526649e+00,2.789225940431847711e-02,2.789574218898483587e-02,5.029375562230706809e-01,8.689118278682060974e-08,-1.507448875607038137e-07,3.827205676926069167e+00,1.394315509245733914e-02,1.394795589502152017e-02,1.027759540028383212e+00
1.047812499999999643e-08,2.858766029254037426e-07,-1.199556116440087626e-05,1.762358289917096199e+00,2.791665752403732145e-02,2.792013108966265658e-02,5.031204222297108730e-01,8.689065326773805423e-08,-1.507438078118571027e-07,3.840034951658745310e+00,1.394411040318578252e-02,1.394891146405943631e-02,1.027775148314623355e+00
1.049999999999999641e-08,2.861997667606916033e-07,-1.199652133932480394e-05,1.768643085857375841e+00,2.794097431305862453e-02,2.794443876301418855e-02,5.033011340564114144e-01,8.689016561615750322e-08,-1.507426842210424132e-07,3.852864422209397066e+00,1.394506466781169317e-02,1.394986599782966838e-02,1.027790112835317071e+00
1.052187499999999640e-08,2.865246881455662776e-07,-1.199748202587133287e-05,1.774930098399346123e+00,2.796521030413427061e-02,2.796866574066367295e-02,5.034797171835296847e-01,8.688969258609982914e-08,-1.507414994191153135e-07,3.865694088578044862e+00,1.394601789917141593e-02,1.395081949572024235e-02,1.027804431166313481e+00
1.054374999999999639e-08,2.868512826507166995e-07,-1.199844325216016118e-05,1.781219299794639221e+00,2.798936602516843494e-02,2.799281254935191698e-02,5.036562039169503180e-01,8.688921047782279871e-08,-1.507402689024639261e-07,3.878523754939860790e+00,1.394697010431444027e-02,1.395177195819915540e-02,1.027818797947369189e+00
1.056562499999999638e-08,2.871794680316518052e-07,-1.199940504199557099e-05,1.787510662727657795e+00,2.801344199920423328e-02,2.801687971098083471e-02,5.038306260796489022e-01,8.688869401709782964e-08,-1.507390633527527216e-07,3.891353617119805541e+00,1.394792128461729355e-02,1.395272338805624533e-02,1.027832508850742288e+00
1.058749999999999637e-08,2.875091895372888617e-07,-1.200036749738937391e-05,1.793804162729024432e+00,2.803743874448529766e-02,2.804086774268836277e-02,5.040030076089448974e-01,8.688812301294188230e-08,-1.507379112457536173e-07,3.904183870942806500e+00,1.394887145080040552e-02,1.395367379411922501e-02,1.027844852791677255e+00
1.060937499999999636e-08,2.878405063936383901e-07,-1.200133096829895973e-05,1.800099775743791541e+00,2.806135677452846131e-02,2.806477715685254393e-02,5.041733718927469132e-01,8.688754169586617287e-08,-1.507367831149716089e-07,3.917014320584045084e+00,1.394982061555800380e-02,1.395462318555972143e-02,1.027856529247174411e+00
1.063124999999999635e-08,2.881733527536743014e-07,-1.200229549065082602e-05,1.806397475676804421e+00,2.808519659817339253e-02,2.808860846123530444e-02,5.043417493183948164e-01,8.688699273383883893e-08,-1.507356758461590404e-07,3.929844770218672068e+00,1.395076878709544665e-02,1.395557157203491244e-02,1.027868244452555535e+00
1.065312499999999634e-08,2.885076647595093807e-07,-1.200326109595403092e-05,1.812697236836989578e+00,2.810895871963156600e-02,2.811236215898445245e-02,5.045081698170640339e-01,8.688647238361725748e-08,-1.507345911830946996e-07,3.942675415671625938e+00,1.395171597228661402e-02,1.395651896512001972e-02,1.027879282628852309e+00
1.067499999999999633e-08,2.888433209983525350e-07,-1.200422765165930230e-05,1.818999036363651456e+00,2.813264363853252778e-02,2.813603874868049470e-02,5.046726553161525741e-01,8.688597028024763841e-08,-1.507334982572495545e-07,3.955506452767920234e+00,1.395266217928908294e-02,1.395746537857537294e-02,1.027888922590045828e+00
1.069687499999999632e-08,2.891801328983677514e-07,-1.200519546580605161e-05,1.825302851773414003e+00,2.815625184998978014e-02,2.815963872434986900e-02,5.048352272422084175e-01,8.688547940142356865e-08,-1.507323646977988706e-07,3.968337881507606024e+00,1.395360741983364683e-02,1.395841082671422928e-02,1.027897154011808700e+00
1.071874999999999631e-08,2.895183212244565960e-07,-1.200616430367895887e-05,1.831608660949745504e+00,2.817978384462488037e-02,2.818316257557381202e-02,5.049959065479219245e-01,8.688500380276865757e-08,-1.507311939724099040e-07,3.981169701890693524e+00,1.395455170450480425e-02,1.395935531695794568e-02,1.027903967982631839e+00
1.074062499999999629e-08,2.898577009176107475e-07,-1.200713415632343234e-05,1.837916442129346795e+00,2.820324010862276798e-02,2.820661078751198619e-02,5.051547137353816774e-01,8.688452682883396916e-08,-1.507300049541516604e-07,3.994001718092354825e+00,1.395549503731542684e-02,1.396029885589366096e-02,1.027910080883303712e+00
1.076249999999999628e-08,2.901982144241643721e-07,-1.200810502897510125e-05,1.844226171470577880e+00,2.822662112377040400e-02,2.822998384095939256e-02,5.053116765082169559e-01,8.688402500732087633e-08,-1.507288475670820203e-07,4.006833734287719828e+00,1.395643741529802029e-02,1.396124145185776051e-02,1.027916213087880948e+00
1.078437499999999627e-08,2.905398063665870094e-07,-1.200907692336548219e-05,1.850537825495003785e+00,2.824992736749038641e-02,2.825328221237867476e-02,5.054668221583864529e-01,8.688348609425528585e-08,-1.507277352462655812e-07,4.019665750476839605e+00,1.395737883257739190e-02,1.396218310833002678e-02,1.027922364597614990e+00
1.080624999999999626e-08,2.908824230770591098e-07,-1.201004983757885431e-05,1.856851381081731978e+00,2.827315931288816586e-02,2.827650637394655761e-02,5.056201775704008972e-01,8.688294015692109078e-08,-1.507266294316670758e-07,4.032497766659779437e+00,1.395831929222553572e-02,1.396312383231357833e-02,1.027928535414297961e+00
1.082812499999999625e-08,2.912260125905752801e-07,-1.201102376702502918e-05,1.863166815461748671e+00,2.829631742883751203e-02,2.829965679361250500e-02,5.057717692254639630e-01,8.688241078385988178e-08,-1.507255220067275946e-07,4.045329782836531329e+00,1.395925880748987054e-02,1.396406363045525449e-02,1.027934725539481509e+00
1.084999999999999624e-08,2.915705237433870850e-07,-1.201199870451911759e-05,1.869484106212168983e+00,2.831940218001675197e-02,2.832273393511817311e-02,5.059216232057082152e-01,8.688187840506678994e-08,-1.507244189945876760e-07,4.058161799007191206e+00,1.396019739201228432e-02,1.396500250452598763e-02,1.027940934975316134e+00
1.087187499999999623e-08,2.919159057888033010e-07,-1.201297463990728158e-05,1.875803231250762426e+00,2.834241402696082573e-02,2.834573825804584390e-02,5.060697651984035206e-01,8.688133987139329165e-08,-1.507233055376864965e-07,4.070993815171815911e+00,1.396113506088252076e-02,1.396594045693616559e-02,1.027947163724339585e+00
1.089374999999999622e-08,2.922621093709838328e-07,-1.201395156162670658e-05,1.882124168830586752e+00,2.836535342609686899e-02,2.836867021787160131e-02,5.062162205001826676e-01,8.688080603147315682e-08,-1.507221618123431559e-07,4.083825831330408107e+00,1.396207182656717012e-02,1.396687748966947591e-02,1.027953411788279592e+00
1.091562499999999621e-08,2.926090864587149716e-07,-1.201492945687234829e-05,1.888446897534445057e+00,2.838822082977670094e-02,2.839153026600441457e-02,5.063610140212863042e-01,8.688028637647799404e-08,-1.507209894002211121e-07,4.096657847483048620e+00,1.396300769936856430e-02,1.396781360687901138e-02,1.027959679167647522e+00
1.093749999999999620e-08,2.929567907409971806e-07,-1.201590831129445384e-05,1.894771396269658847e+00,2.841101668633717187e-02,2.841431884984092771e-02,5.065041702898375187e-01,8.687978249674706218e-08,-1.507197940501417394e-07,4.109489863629804063e+00,1.396394268718542317e-02,1.396874881547020310e-02,1.027965965862953857e+00
1.095937499999999619e-08,2.933051780735830777e-07,-1.201688810845794301e-05,1.901097644262856656e+00,2.843374144012150023e-02,2.843703641280040731e-02,5.066457134561027642e-01,8.687927936602723531e-08,-1.507186036415658131e-07,4.122322271420501671e+00,1.396487679004077866e-02,1.396968312867905362e-02,1.027970768534716584e+00
1.098124999999999617e-08,2.936546942602011295e-07,-1.201786882056964716e-05,1.907425625944202396e+00,2.845639553145351205e-02,2.845968339439902683e-02,5.067856513261187468e-01,8.687875748682825425e-08,-1.507174512993559031e-07,4.135155070855183190e+00,1.396581001144080701e-02,1.397061656264980516e-02,1.027974082309841108e+00
1.100312499999999616e-08,2.940053284735594613e-07,-1.201885042707308633e-05,1.913755321129174458e+00,2.847897939682810312e-02,2.848226023027648421e-02,5.069240072848130163e-01,8.687822015049638976e-08,-1.507163220491631831e-07,4.147987870284117307e+00,1.396674235376942595e-02,1.397154912449890922e-02,1.027977405655895904e+00
1.102499999999999615e-08,2.943570693267687994e-07,-1.201983290564925406e-05,1.920086709935347580e+00,2.850149346886974785e-02,2.850476735221289804e-02,5.070608043616473548e-01,8.687768726146892788e-08,-1.507151934944447580e-07,4.160820669707345765e+00,1.396767381487935139e-02,1.397248081606022527e-02,1.027980738574781006e+00
