time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
5.553053053053053857e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.079806297355514255e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.155963109717691006e-01
5.570570570570571797e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.087728270719610091e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.181536914294096352e-01
5.588088088088088910e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.095681446479722432e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.206919080394897703e-01
5.605605605605606851e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.103665584403549893e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.232108852862844994e-01
5.623123123123123964e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.111680443020879760e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.257105514043909800e-01
5.640640640640641077e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.119725779683334643e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.281908383732805579e-01
5.658158158158159017e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.127801350623963028e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.306516819105915772e-01
5.675675675675676130e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.135906911016659748e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.330930214641739662e-01
5.693193193193194070e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.144042215035392163e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.355148002028995879e-01
5.710710710710711183e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.152207015913208288e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.379169650062447960e-01
5.728228228228229123e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.160401066001002457e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402994664526662882e-01
5.745745745745746236e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.168624116826020076e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.426622588067660402e-01
5.763263263263264176e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.176875919150080163e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.450053000052837326e-01
5.780780780780781289e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.185156223027487243e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.473285516419027941e-01
5.798298298298299229e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.193464777862623949e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.496319789509074738e-01
5.815815815815816342e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.201801332467188566e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.519155507896895019e-01
5.833333333333334283e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.210165635117073757e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.541792396201330906e-01
5.850850850850851396e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.218557433608850715e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.564230214888781667e-01
5.868368368368369336e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.226976475315852966e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.586468760064962513e-01
5.885885885885886449e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.235422507243830959e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.608507863255769887e-01
5.903403403403404389e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.243895276086163459e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.630347391177638494e-01
5.920920920920921502e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.252394528278608421e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.651987245497311241e-01
5.938438438438439442e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.260920010053572460e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.673427362581466182e-01
5.955955955955956555e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.269471467493882288e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.694667713236153839e-01
5.973473473473474495e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.278048646586047221e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.715708302436391275e-01
5.990990990990991608e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.286651293272981444e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.736549169046039509e-01
