1.199999999999999785e-09,-1.055137609607529318e-06,-9.009200297263095830e-06,7.316295872876389661e-02,2.478378929121139666e-03,2.480325493375906774e-03,1.041935682796805152e-01,-1.871537297727624837e-07,1.618968099845058709e-08,2.116467915554758883e-01,7.149348095353832283e-03,7.157863893982601040e-03,8.101831270494674886e-02
1.219999999999999716e-09,-1.056127529544853048e-06,-9.009516491858770800e-06,7.439047903172550658e-02,2.520036409161761134e-03,2.522013233969052064e-03,1.043631251410652022e-01,-1.942408608483236605e-07,1.725832510737390570e-08,2.120857801569631940e-01,7.205972800396879575e-03,7.214501024988224931e-03,8.281100929559344348e-02
1.239999999999999647e-09,-1.057162613635208881e-06,-9.009826425591461237e-06,7.561981251432126072e-02,2.562041769330664857e-03,2.564049496587591896e-03,1.045377147206817403e-01,-2.006995252699896489e-07,1.872367932951099990e-08,2.125374788723488895e-01,7.261564793239670863e-03,7.270097922060889985e-03,8.462363267221041652e-02
1.259999999999999578e-09,-1.058238185131507383e-06,-9.010119475904593023e-06,7.685101705870461819e-02,2.604388267904101696e-03,2.606427469784863057e-03,1.047174571466024662e-01,-2.063860514920896726e-07,2.052330953965794918e-08,2.130018877162526691e-01,7.316150146312969983e-03,7.324685771930842214e-03,8.645636889775662470e-02
1.279999999999999509e-09,-1.059337784882853564e-06,-9.010397141860137244e-06,7.808413169943970167e-02,2.647069339180127719e-03,2.649140604674763300e-03,1.049024402243278614e-01,-2.111842230122684073e-07,2.247927941684552859e-08,2.134766791925639118e-01,7.369757812896832530e-03,7.378295969364350067e-03,8.830950153456949836e-02
1.299999999999999440e-09,-1.060451566629966473e-06,-9.010655395503442560e-06,7.931918700969678437e-02,2.690078643711411692e-03,2.692182515982682791e-03,1.050927371707222613e-01,-2.149836537676529897e-07,2.472952753159964309e-08,2.139627485186460232e-01,7.422416844892185984e-03,7.430953859695524528e-03,9.018265119132003182e-02
1.319999999999999371e-09,-1.061574720409184377e-06,-9.010887225243975263e-06,8.055623125013275376e-02,2.733410013650743649e-03,2.735546986650517955e-03,1.052884494115545744e-01,-2.176259290897907333e-07,2.720398474832755748e-08,2.144626022680719002e-01,7.474151545520129128e-03,7.482685219107988034e-03,9.207590329799816842e-02
1.339999999999999302e-09,-1.062699135518053760e-06,-9.011092067820173664e-06,8.179532199880702736e-02,2.777057428538657127e-03,2.779227964247969231e-03,1.054896923513398282e-01,-2.190599206241950746e-07,2.963901288105929515e-08,2.149757033420571228e-01,7.524988136987416885e-03,7.533515980231186328e-03,9.398983525257997851e-02
1.359999999999999233e-09,-1.063836779160060419e-06,-9.011275299905338343e-06,8.303650005276190516e-02,2.821015059592209273e-03,2.823219588216247921e-03,1.056965534994049882e-01,-2.193601244376127430e-07,3.219897305775884315e-08,2.155007984736377336e-01,7.574947416841108783e-03,7.583469849291762585e-03,9.592460731342385138e-02
1.379999999999999164e-09,-1.064972753327694727e-06,-9.011439388635107814e-06,8.427980771816383221e-02,2.865277164170072343e-03,2.867516149017095613e-03,1.059091219553583846e-01,-2.186209008758926474e-07,3.489185228436976382e-08,2.160400361523253376e-01,7.624049628673820397e-03,7.632567950529265365e-03,9.788001178737153196e-02
1.399999999999999095e-09,-1.066114418896399557e-06,-9.011587583990971582e-06,8.552530885361668556e-02,2.909838180544805329e-03,2.912112071990654444e-03,1.061275196951783767e-01,-2.169661882914878127e-07,3.753738032723385727e-08,2.165946696853591757e-01,7.672321409114794301e-03,7.680834755843654257e-03,9.985610906994306368e-02
1.419999999999999026e-09,-1.067259904497826209e-06,-9.011719485115698668e-06,8.677305860129166937e-02,2.954692733268743550e-03,2.957001951620080379e-03,1.063518537481770998e-01,-2.144947323099666479e-07,4.033172857778379779e-08,2.171645200543631249e-01,7.719784386043249819e-03,7.728293853657095328e-03,1.018532599584310028e-01
1.439999999999998956e-09,-1.068397964267771716e-06,-9.011838663504859604e-06,8.802311736930315544e-02,2.999835573161918709e-03,3.002180528492236211e-03,1.065822379294556754e-01,-2.111699715049665845e-07,4.329685767152990890e-08,2.177479759136634607e-01,7.766458216473485360e-03,7.774964012356749832e-03,1.038720106701303547e-01
1.459999999999998887e-09,-1.069514955603109297e-06,-9.011934205752811065e-06,8.927552067038112271e-02,3.045261585735866989e-03,3.047642672720804555e-03,1.068187467616373704e-01,-2.070643373804580422e-07,4.627024682095528012e-08,2.183459324823490977e-01,7.812363163981587109e-03,7.820865788436040175e-03,1.059121020008681191e-01
1.479999999999998818e-09,-1.070592170217611383e-06,-9.012014917479870500e-06,9.053033785300310110e-02,3.090965787827007830e-03,3.093383392931249934e-03,1.070615049794857998e-01,-2.023354188694934279e-07,4.938140740021250413e-08,2.189592849849675005e-01,7.857519928184236377e-03,7.866021386704107055e-03,1.079736642667876168e-01
1.499999999999998749e-09,-1.071620744643398083e-06,-9.012073719800981178e-06,9.178761307960964233e-02,3.136943344738926318e-03,3.139397855328813786e-03,1.073105980728161629e-01,-1.968672252323393184e-07,5.266831168702186106e-08,2.195864220842956294e-01,7.901949162401554136e-03,7.910449796475755094e-03,1.100573734126686631e-01
