#            1 - s            2 - Rx            3 - Ry            4 - Rz            5 - Px            6 - Py            7 - Pz           8 - Efx           9 - Efy          10 - Efz          11 - Bfx          12 - Bfy          13 - Bfz         14 - Ekin            15 - t
        0.11842536    -2.8353906e-10     -1.925907e-10        0.11842536    -8.3271288e-10    -5.6561079e-10        0.71479359                 0                 0          -1000000                 0                 0                 0        0.11712039            1.2225	E1, 
        0.12106153    -2.8657277e-10    -1.9465131e-10        0.12106153    -8.3271288e-10    -5.6561079e-10        0.72359378                 0                 0          -1000000                 0                 0                 0        0.11974599            1.2375	E1, 
        0.12371861     -2.895938e-10    -1.9670331e-10        0.12371861    -8.3271288e-10    -5.6561079e-10        0.73239397                 0                 0          -1000000                 0                 0                 0        0.12239263            1.2525	E1, 
        0.12639634    -2.9260216e-10     -1.987467e-10        0.12639634    -8.3271288e-10    -5.6561079e-10        0.74119416                 0                 0          -1000000                 0                 0                 0        0.12506006            1.2675	E1, 
        0.12909445    -2.9559786e-10     -2.007815e-10        0.12909445    -8.3271288e-10    -5.6561079e-10        0.74999435                 0                 0          -1000000                 0                 0                 0          0.127748            1.2825	E1, 
        0.13181271    -2.9858091e-10     -2.028077e-10        0.13181271    -8.3271288e-10    -5.6561079e-10        0.75879453                 0                 0          -1000000                 0                 0                 0        0.13045621            1.2975	E1, 
        0.13455084    -3.0155133e-10    -2.0482532e-10        0.13455084    -8.3271288e-10    -5.6561079e-10        0.76759472                 0                 0          -1000000                 0                 0                 0        0.13318443            1.3125	E1, 
         0.1373086    -3.0450913e-10    -2.0683438e-10         0.1373086    -8.3271288e-10    -5.6561079e-10        0.77639491                 0                 0          -1000000                 0                 0                 0        0.13593239            1.3275	E1, 
        0.14008574    -3.0745434e-10    -2.0883487e-10        0.14008574    -8.3271288e-10    -5.6561079e-10         0.7851951                 0                 0          -1000000                 0                 0                 0        0.13869986            1.3425	E1, 
        0.14288201    -3.1038696e-10    -2.1082683e-10        0.14288201    -8.3271288e-10    -5.6561079e-10        0.79399529                 0                 0          -1000000                 0                 0                 0        0.14148659            1.3575	E1, 
        0.14569716    -3.1330703e-10    -2.1281025e-10        0.14569716    -8.3271288e-10    -5.6561079e-10        0.80279547                 0                 0          -1000000                 0                 0                 0        0.14429232            1.3725	E1, 
        0.14853096    -3.1621456e-10    -2.1478516e-10        0.14853096    -8.3271288e-10    -5.6561079e-10        0.81159566                 0                 0          -1000000                 0                 0                 0        0.14711682            1.3875	E1, 
        0.15138317    -3.1910959e-10    -2.1675157e-10        0.15138317    -8.3271288e-10    -5.6561079e-10        0.82039585                 0                 0          -1000000                 0                 0                 0        0.14995984            1.4025	E1, 
        0.15425355    -3.2199214e-10    -2.1870951e-10        0.15425355    -8.3271288e-10    -5.6561079e-10        0.82919604                 0                 0          -1000000                 0                 0                 0        0.15282115            1.4175	E1, 
        0.15714186    -3.2486224e-10      -2.20659e-10        0.15714186    -8.3271288e-10    -5.6561079e-10        0.83799623                 0                 0          -1000000                 0                 0                 0        0.15570052            1.4325	E1, 
        0.16004787    -3.2771993e-10    -2.2260004e-10        0.16004787    -8.3271288e-10    -5.6561079e-10        0.84679642                 0                 0          -1000000                 0                 0                 0         0.1585977            1.4475	E1, 
